bigram_freq,concreteness,word_freq,Initial,key,diversity,letters,item,correct,response_time,subject,age,sex
37,3,95.18,research,researchcampaign,284,8,campaign,1,704,23,34,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,756,27,18,0
37,3,95.18,research,researchcampaign,284,8,campaign,1,726,28,18,0
37,3,95.18,research,researchcampaign,284,8,campaign,1,465,29,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,561,1,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,546,2,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,292,3,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,463,4,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,537,5,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,484,6,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,399,8,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,580,9,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,402,10,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,357,11,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,741,12,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,341,13,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,615,14,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,357,15,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,353,16,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,424,18,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,1262,19,18,0
72,1.96,452.86,revolve,revolvearound,1,6,around,1,432,20,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,524,21,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,531,22,31,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,389,24,30,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,621,25,30,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,546,27,18,0
72,1.96,452.86,revolve,revolvearound,1,6,around,1,463,28,18,0
72,1.96,452.86,revolve,revolvearound,1,6,around,1,399,29,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,341,30,18,1
72,1.96,452.86,revolve,revolvearound,1,6,around,1,488,31,30,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,682,1,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,684,2,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,401,3,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,556,4,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,713,5,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,569,6,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,371,8,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,911,9,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,402,10,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,489,11,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,696,12,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,438,13,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,729,14,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,418,15,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,421,16,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,384,17,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,415,18,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,1226,19,18,0
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,519,20,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,737,21,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,509,22,31,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,444,24,30,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,694,25,30,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,682,27,18,0
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,401,28,18,0
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,519,29,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,519,30,18,1
0,2.67,156.48,ribbed,ribbedfinal,0,5,final,1,793,31,30,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,1138,2,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,548,3,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,477,4,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,354,6,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,392,7,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,551,8,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,671,10,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,524,11,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,533,12,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,388,15,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,349,16,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,484,18,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,422,19,18,0
33,4.89,43.37,runny,runnynose,1,4,nose,1,425,20,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,527,22,31,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,514,23,34,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,318,24,30,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,548,28,18,0
33,4.89,43.37,runny,runnynose,1,4,nose,1,425,29,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,425,30,18,1
33,4.89,43.37,runny,runnynose,1,4,nose,1,510,31,30,1
0,4.26,152.98,sable,sablefield,0,5,field,1,568,2,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,373,3,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,781,4,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,663,6,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,458,7,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,550,8,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,954,10,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,376,11,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,578,12,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,477,15,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,462,16,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,446,18,18,1
0,4.26,152.98,sable,sablefield,0,5,field,1,822,19,18,0
0,4.26,152.98,sable,sablefield,0,5,field,1,585,22,31,1
0,4.26,152.98,sable,sablefield,0,5,field,1,533,23,34,1
0,4.26,152.98,sable,sablefield,0,5,field,1,373,28,18,0
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,353,2,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,501,3,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,1195,4,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,546,6,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,401,7,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,414,8,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,608,10,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,412,11,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,534,12,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,456,15,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,591,16,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,451,18,18,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,635,19,18,0
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,578,22,31,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,551,23,34,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,572,24,30,1
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,501,28,18,0
0,4.85,157.62,saccade,saccadegirl,0,4,girl,1,679,31,30,1
19,4.8,33.24,septic,septictank,2,4,tank,1,794,1,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,644,2,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,806,4,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,663,5,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,738,6,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,412,8,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,669,9,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,774,10,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,520,11,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,619,12,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,410,14,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,486,15,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,453,16,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,439,18,18,1
19,4.8,33.24,septic,septictank,2,4,tank,1,772,19,18,0
19,4.8,33.24,septic,septictank,2,4,tank,1,609,22,31,1
19,4.8,33.24,septic,septictank,2,4,tank,1,297,25,30,1
19,4.8,33.24,septic,septictank,2,4,tank,1,644,27,18,0
19,4.8,33.24,septic,septictank,2,4,tank,1,794,27,18,0
19,4.8,33.24,septic,septictank,2,4,tank,1,573,31,30,1
12,4.61,75,shady,shadycorner,1,6,corner,1,683,1,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,575,2,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,843,3,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,519,5,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,736,6,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,404,8,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,465,9,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,720,10,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,485,12,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,986,13,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,381,14,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,436,15,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,418,16,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,576,17,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,455,18,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,612,19,18,0
12,4.61,75,shady,shadycorner,1,6,corner,1,483,20,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,694,21,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,500,22,31,1
12,4.61,75,shady,shadycorner,1,6,corner,1,444,24,30,1
12,4.61,75,shady,shadycorner,1,6,corner,1,535,25,30,1
12,4.61,75,shady,shadycorner,1,6,corner,1,683,27,18,0
12,4.61,75,shady,shadycorner,1,6,corner,1,843,28,18,0
12,4.61,75,shady,shadycorner,1,6,corner,1,483,29,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,483,30,18,1
12,4.61,75,shady,shadycorner,1,6,corner,1,644,31,30,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,602,2,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,732,4,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,590,5,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,634,6,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,481,8,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,453,9,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,443,10,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,425,11,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,644,12,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,408,13,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,535,14,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,318,15,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,440,16,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,417,17,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,477,18,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,518,19,18,0
125,4.88,57.99,should,shouldbear,564,4,bear,1,482,20,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,559,22,31,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,483,24,30,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,263,25,30,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,602,27,18,0
125,4.88,57.99,should,shouldbear,564,4,bear,1,732,28,18,0
125,4.88,57.99,should,shouldbear,564,4,bear,1,481,29,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,408,30,18,1
125,4.88,57.99,should,shouldbear,564,4,bear,1,490,31,30,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,367,2,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,552,4,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,504,6,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,567,7,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,401,8,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,508,10,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,353,11,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,560,12,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,484,15,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,458,16,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,536,18,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,540,20,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,544,22,31,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,498,23,34,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,494,24,30,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,367,27,18,0
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,552,28,18,0
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,401,29,18,1
84,4.44,55.18,sickle,sicklecell,1,4,cell,1,579,31,30,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,952,2,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,934,3,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,547,4,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,488,6,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,481,7,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,382,8,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,843,10,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,497,11,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,488,12,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,519,15,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,326,16,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,523,18,18,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,484,19,18,0
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,598,22,31,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,350,23,34,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,501,24,30,1
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,952,27,18,0
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,934,28,18,0
32,4.77,40.96,sinker,sinkerplate,1,5,plate,1,701,31,30,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,827,1,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,579,2,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,510,3,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,1062,4,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,472,5,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,611,6,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,369,8,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,464,9,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,403,10,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,514,11,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,455,12,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,656,13,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,603,14,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,628,16,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,1025,17,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,451,18,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,547,20,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,566,22,31,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,425,24,30,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,480,25,30,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,827,27,18,0
10,4.96,9.85,snare,snaredrum,1,4,drum,1,510,28,18,0
10,4.96,9.85,snare,snaredrum,1,4,drum,1,547,29,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,547,30,18,1
10,4.96,9.85,snare,snaredrum,1,4,drum,1,710,31,30,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,466,2,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,385,3,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,606,6,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,504,7,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,383,8,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,457,11,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,749,12,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,420,15,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,408,16,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,601,19,18,0
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,484,20,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,618,22,31,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,608,23,34,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,342,24,30,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,385,28,18,0
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,484,29,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,484,30,18,1
50,1.89,114.94,spent,spentnearly,100,6,nearly,1,872,31,30,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,586,1,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,557,2,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,269,3,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,437,4,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,490,5,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,446,6,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,400,8,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,485,9,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,334,10,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,719,11,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,843,12,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,437,13,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,530,14,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,391,15,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,406,16,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,458,17,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,395,18,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,553,19,18,0
64,2.61,219.35,strict,strictsense,38,5,sense,1,556,20,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,370,21,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,490,22,31,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,428,24,30,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,456,25,30,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,557,27,18,0
64,2.61,219.35,strict,strictsense,38,5,sense,1,586,27,18,0
64,2.61,219.35,strict,strictsense,38,5,sense,1,269,28,18,0
64,2.61,219.35,strict,strictsense,38,5,sense,1,556,29,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,556,30,18,1
64,2.61,219.35,strict,strictsense,38,5,sense,1,467,31,30,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,459,2,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,420,3,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,454,4,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,478,6,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,394,7,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,397,8,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,631,10,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,451,11,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,644,12,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,554,15,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,359,16,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,411,18,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,720,19,18,0
48,4.25,89.38,support,supportmachine,208,7,machine,1,520,20,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,547,22,31,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,594,23,34,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,414,24,30,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,420,28,18,0
48,4.25,89.38,support,supportmachine,208,7,machine,1,520,29,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,520,30,18,1
48,4.25,89.38,support,supportmachine,208,7,machine,1,759,31,30,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,613,1,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,616,2,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,759,3,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,825,4,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,522,5,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,455,6,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,463,8,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,553,9,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,637,10,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,505,11,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,666,12,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,1150,13,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,559,14,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,424,15,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,677,16,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,503,17,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,491,18,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,998,19,18,0
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,491,20,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,673,21,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,495,22,31,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,478,24,30,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,850,25,30,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,613,27,18,0
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,616,27,18,0
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,759,28,18,0
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,491,29,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,491,30,18,1
12,2.94,446.74,sweeper,sweepersystem,1,6,system,1,800,31,30,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,721,1,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,538,2,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,543,3,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,473,4,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,460,5,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,517,6,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,454,8,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,553,9,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,428,10,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,604,11,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,1122,12,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,439,14,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,435,15,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,501,16,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,444,17,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,459,18,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,540,19,18,0
0,3.62,152.15,talisman,talismanproject,0,7,project,1,400,21,18,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,594,22,31,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,846,24,30,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,683,25,30,1
0,3.62,152.15,talisman,talismanproject,0,7,project,1,538,27,18,0
0,3.62,152.15,talisman,talismanproject,0,7,project,1,721,27,18,0
0,3.62,152.15,talisman,talismanproject,0,7,project,1,543,28,18,0
0,3.62,152.15,talisman,talismanproject,0,7,project,1,566,31,30,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,926,1,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,700,2,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,691,4,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,541,5,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,640,6,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,461,8,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,576,9,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,613,10,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,479,11,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,609,12,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,397,14,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,445,15,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,348,16,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,634,17,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,378,18,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,587,19,18,0
