subject,sex,age,bigram_freq,Conc_initial,concreteness,Freq_initial,word_freq,Group,Initial,diversity,Letters_initial,letters,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,Syll_initial,Syll_trailing,item,W_NW,accuracy,correct,correct_response,response_time,word_freq,freq_init,trans_prob
9,1,46,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,85.02415459,1,[word_response],618,516,7,0
14,0,22,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,89.84771574,1,[word_response],629,516,7,0
27,1,46,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,84.68899522,1,[word_response],667,516,7,0
23,1,42,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,85.97785978,1,[word_response],686,516,7,0
20,1,23,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,95.40229885,1,[word_response],705,516,7,0
22,1,29,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,96.55172414,1,[word_response],706,516,7,0
6,1,30,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,71.17117117,1,[word_response],708,516,7,0
5,1,29,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,95.23809524,1,[word_response],712,516,7,0
12,0,24,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,91.11111111,1,[word_response],726,516,7,0
8,1,30,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,80,1,[word_response],787,516,7,0
1,1,30,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,79.76190476,1,[word_response],873,516,7,0
29,0,29,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,96.23655914,1,[word_response],883,516,7,0
16,1,22,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,84.21052632,1,[word_response],965,516,7,0
21,1,18,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,86.4,1,[word_response],971,516,7,0
28,1,30,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,90.74074074,1,[word_response],1046,516,7,0
19,1,46,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,89.92537313,1,[word_response],1073,516,7,0
26,0,51,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,79.69543147,1,[word_response],1108,516,7,0
11,1,20,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,92.42424242,1,[word_response],1337,516,7,0
24,1,48,0,,4.15,0.07,5.16,No diversity,cadged,#N/A,6,4,Verb,Adjective,,4,1,1,limp,w,75,1,[word_response],1358,516,7,0
14,0,22,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,89.40677966,1,[word_response],368,710,0,0
18,1,25,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,92.41706161,1,[word_response],428,710,0,0
10,1,21,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,95.06726457,1,[word_response],446,710,0,0
1,1,30,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,76.5625,1,[word_response],469,710,0,0
8,1,30,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,90.10989011,1,[word_response],470,710,0,0
12,0,24,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,92.06349206,1,[word_response],508,710,0,0
7,0,38,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,87.83068783,1,[word_response],515,710,0,0
2,1,50,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,88.88888889,1,[word_response],547,710,0,0
13,1,29,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,96.05263158,1,[word_response],562,710,0,0
22,1,29,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,96.58536585,1,[word_response],567,710,0,0
21,1,18,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,89.38547486,1,[word_response],590,710,0,0
20,1,23,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,95.29411765,1,[word_response],598,710,0,0
5,1,29,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,94.01709402,1,[word_response],662,710,0,0
28,1,30,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,91.07142857,1,[word_response],682,710,0,0
6,1,30,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,74.31906615,1,[word_response],695,710,0,0
19,1,46,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,89.30041152,1,[word_response],723,710,0,0
27,1,46,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,84.5,1,[word_response],737,710,0,0
17,1,33,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,97.34513274,1,[word_response],748,710,0,0
25,1,47,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,77.21518987,1,[word_response],772,710,0,0
11,1,20,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,93.0875576,1,[word_response],812,710,0,0
23,1,42,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,85.18518519,1,[word_response],858,710,0,0
16,1,22,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,84,1,[word_response],1110,710,0,0
29,0,29,0,3.46,4.9,,7.1,No diversity,canorous,#N/A,8,4,Adjective,Noun,,4,3,2,pony,w,95.97701149,1,[word_response],1324,710,0,0
27,1,46,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,85.28428094,1,[word_response],472,606,72,0
20,1,23,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,95.39473684,1,[word_response],493,606,72,0
18,1,25,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,92.73927393,1,[word_response],498,606,72,0
13,1,29,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,97.27272727,1,[word_response],507,606,72,0
7,0,38,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,89.06752412,1,[word_response],518,606,72,0
17,1,33,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,97.77777778,1,[word_response],538,606,72,0
11,1,20,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,93.92265193,1,[word_response],558,606,72,0
12,0,24,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,92.89617486,1,[word_response],611,606,72,0
22,1,29,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,95.70957096,1,[word_response],616,606,72,0
10,1,21,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,95.48022599,1,[word_response],644,606,72,0
28,1,30,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,88.38709677,1,[word_response],649,606,72,0
5,1,29,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,95.51569507,1,[word_response],660,606,72,0
24,1,48,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,78.43137255,1,[word_response],699,606,72,0
23,1,42,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,86.91275168,1,[word_response],702,606,72,0
6,1,30,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,77.08333333,1,[word_response],706,606,72,0
14,0,22,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,89.3442623,1,[word_response],717,606,72,0
19,1,46,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,90.27355623,1,[word_response],727,606,72,0
1,1,30,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,81.96721311,1,[word_response],765,606,72,0
3,1,60,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,87.13450292,1,[word_response],768,606,72,0
9,1,46,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,87.13450292,1,[word_response],768,606,72,0
8,1,30,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,90.74074074,1,[word_response],789,606,72,0
25,1,47,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,81.2,1,[word_response],874,606,72,0
2,1,50,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,90.23668639,1,[word_response],957,606,72,0
21,1,18,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,88.54961832,1,[word_response],1049,606,72,0
26,0,51,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,81.00358423,1,[word_response],1056,606,72,0
29,0,29,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,95.29411765,1,[word_response],1094,606,72,0
16,1,22,0,4.77,4.4,0.72,6.06,No diversity,crotch,#N/A,6,6,Noun,Noun,,4,1,2,sewing,w,89.67741935,1,[word_response],1095,606,72,0
14,0,22,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,89.65517241,1,[word_response],440,214,0,0
18,1,25,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,92.93680297,1,[word_response],470,214,0,0
12,0,24,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,90.69767442,1,[word_response],484,214,0,0
10,1,21,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,95.12195122,1,[word_response],520,214,0,0
21,1,18,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,88.41463415,1,[word_response],553,214,0,0
7,0,38,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,87.67123288,1,[word_response],556,214,0,0
17,1,33,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,97.22222222,1,[word_response],558,214,0,0
5,1,29,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,94.30894309,1,[word_response],573,214,0,0
13,1,29,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,96.77419355,1,[word_response],592,214,0,0
11,1,20,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,92.67015707,1,[word_response],596,214,0,0
19,1,46,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,87.81725888,1,[word_response],601,214,0,0
1,1,30,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,80.45977011,1,[word_response],641,214,0,0
25,1,47,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,77.11864407,1,[word_response],665,214,0,0
6,1,30,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,73.68421053,1,[word_response],692,214,0,0
27,1,46,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,84.3902439,1,[word_response],756,214,0,0
23,1,42,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,85.58951965,1,[word_response],772,214,0,0
3,1,60,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,85.28138528,1,[word_response],797,214,0,0
9,1,46,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,85.28138528,1,[word_response],797,214,0,0
26,0,51,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,80.09708738,1,[word_response],824,214,0,0
22,1,29,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,96.46464646,1,[word_response],834,214,0,0
8,1,30,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,86.2745098,1,[word_response],864,214,0,0
29,0,29,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,95.45454545,1,[word_response],892,214,0,0
2,1,50,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,89.06882591,1,[word_response],918,214,0,0
20,1,23,0,,4.11,,2.14,No diversity,deedy,#N/A,5,6,Adjective,Verb,,5,2,1,scroll,w,92.85714286,1,[word_response],1047,214,0,0
22,1,29,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,96.53465347,1,[word_response],399,5957,0,0
1,1,30,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,80.79096045,1,[word_response],426,5957,0,0
27,1,46,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,84.61538462,1,[word_response],463,5957,0,0
8,1,30,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,90.32258065,1,[word_response],469,5957,0,0
13,1,29,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,94.17475728,1,[word_response],489,5957,0,0
17,1,33,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,97.75280899,1,[word_response],500,5957,0,0
7,0,38,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,88.33333333,1,[word_response],508,5957,0,0
20,1,23,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,94.44444444,1,[word_response],513,5957,0,0
10,1,21,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,95.55555556,1,[word_response],519,5957,0,0
18,1,25,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,92.74611399,1,[word_response],548,5957,0,0
29,0,29,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,95.51282051,1,[word_response],555,5957,0,0
21,1,18,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,88.15789474,1,[word_response],594,5957,0,0
11,1,20,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,93.28063241,1,[word_response],603,5957,0,0
2,1,50,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,88.4057971,1,[word_response],616,5957,0,0
28,1,30,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,89.61038961,1,[word_response],636,5957,0,0
26,0,51,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,80.91286307,1,[word_response],658,5957,0,0
25,1,47,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,77.84431138,1,[word_response],663,5957,0,0
14,0,22,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,90.80882353,1,[word_response],666,5957,0,0
5,1,29,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,95.12195122,1,[word_response],668,5957,0,0
6,1,30,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,75.82417582,1,[word_response],687,5957,0,0
12,0,24,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,95.23809524,1,[word_response],707,5957,0,0
3,1,60,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,85.28301887,1,[word_response],795,5957,0,0
9,1,46,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,85.28301887,1,[word_response],795,5957,0,0
19,1,46,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,88.29268293,1,[word_response],810,5957,0,0
23,1,42,0,,3.79,,59.57,No diversity,effable,#N/A,7,4,Adjective,Noun,,3,2,1,heat,w,86.01694915,1,[word_response],859,5957,0,0
7,0,38,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,88.20754717,1,[word_response],394,39112,0,0
10,1,21,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,94.68085106,1,[word_response],412,39112,0,0
12,0,24,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,93.10344828,1,[word_response],439,39112,0,0
14,0,22,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,89.94974874,1,[word_response],470,39112,0,0
13,1,29,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,94.82758621,1,[word_response],477,39112,0,0
1,1,30,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,78.62068966,1,[word_response],488,39112,0,0
5,1,29,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,94.70198676,1,[word_response],536,39112,0,0
17,1,33,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,97.64705882,1,[word_response],551,39112,0,0
27,1,46,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,85.53719008,1,[word_response],609,39112,0,0
21,1,18,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,86.76470588,1,[word_response],610,39112,0,0
8,1,30,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,87.27272727,1,[word_response],620,39112,0,0
28,1,30,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,88.17204301,1,[word_response],652,39112,0,0
18,1,25,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,92.36363636,1,[word_response],677,39112,0,0
22,1,29,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,96.48241206,1,[word_response],723,39112,0,0
23,1,42,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,86.07594937,1,[word_response],732,39112,0,0
25,1,47,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,75.70093458,1,[word_response],745,39112,0,0
3,1,60,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,85.05747126,1,[word_response],809,39112,0,0
9,1,46,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,85.05747126,1,[word_response],809,39112,0,0
26,0,51,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,81.41263941,1,[word_response],822,39112,0,0
6,1,30,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,72.17391304,1,[word_response],884,39112,0,0
19,1,46,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,88.79310345,1,[word_response],986,39112,0,0
20,1,23,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,94.93670886,1,[word_response],1041,39112,0,0
2,1,50,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,89.05109489,1,[word_response],1103,39112,0,0
16,1,22,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,84.52380952,1,[word_response],1159,39112,0,0
11,1,20,0,,3.52,,391.12,No diversity,fipple,#N/A,6,5,Noun,Noun,,4,2,1,state,w,92.51336898,1,[word_response],1457,39112,0,0
13,1,29,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,94.28571429,1,[word_response],513,468,0,0
5,1,29,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,95.37572254,1,[word_response],556,468,0,0
23,1,42,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,85.76923077,1,[word_response],594,468,0,0
14,0,22,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,89.42731278,1,[word_response],603,468,0,0
7,0,38,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,88.32116788,1,[word_response],619,468,0,0
27,1,46,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,85.44776119,1,[word_response],628,468,0,0
21,1,18,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,88.46153846,1,[word_response],631,468,0,0
20,1,23,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,94.82758621,1,[word_response],639,468,0,0
18,1,25,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,92.5,1,[word_response],658,468,0,0
29,0,29,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,96.02272727,1,[word_response],710,468,0,0
17,1,33,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,97.82608696,1,[word_response],737,468,0,0
12,0,24,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,92.45283019,1,[word_response],751,468,0,0
11,1,20,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,92.59259259,1,[word_response],753,468,0,0
6,1,30,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,67.89473684,1,[word_response],757,468,0,0
3,1,60,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,84.6473029,1,[word_response],771,468,0,0
9,1,46,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,84.6473029,1,[word_response],771,468,0,0
28,1,30,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,91.66666667,1,[word_response],793,468,0,0
10,1,21,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,95.2173913,1,[word_response],801,468,0,0
1,1,30,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,76.37795276,1,[word_response],820,468,0,0
8,1,30,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,76.92307692,1,[word_response],848,468,0,0
22,1,29,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,96.60194175,1,[word_response],853,468,0,0
25,1,47,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,78.48837209,1,[word_response],1181,468,0,0
16,1,22,0,,3.86,,4.68,No diversity,glabrous,#N/A,8,4,Adjective,Verb,,3,2,1,tuck,w,85,1,[word_response],1297,468,0,0
23,1,42,0,,3.11,,52.68,No diversity,hodiernal ,#N/A,10,4,Adjective,Noun,,3,1,1,lies,w,86.25,1,[word_response],458,5268,0,0
10,1,21,0,,3.11,,52.68,No diversity,hodiernal ,#N/A,10,4,Adjective,Noun,,3,1,1,lies,w,95.21912351,1,[word_response],464,5268,0,0
1,1,30,0,,3.11,,52.68,No diversity,hodiernal ,#N/A,10,4,Adjective,Noun,,3,1,1,lies,w,77.53623188,1,[word_response],484,5268,0,0
18,1,25,0,,3.11,,52.68,No diversity,hodiernal ,#N/A,10,4,Adjective,Noun,,3,1,1,lies,w,92.21311475,1,[word_response],492,5268,0,0
7,0,38,0,,3.11,,52.68,No diversity,hodiernal ,#N/A,10,4,Adjective,Noun,,3,1,1,lies,w,87.80487805,1,[word_response],493,5268,0,0
21,1,18,0,,3.11,,52.68,No diversity,hodiernal ,#N/A,10,4,Adjective,Noun,,3,1,1,lies,w,88.62275449,1,[word_response],503,5268,0,0
11,1,20,0,,3.11,,52.68,No diversity,hodiernal ,#N/A,10,4,Adjective,Noun,,3,1,1,lies,w,92.74611399,1,[word_response],527,5268,0,0
