age,bigram_freq,concreteness,word_freq,Initial,diversity,letters,subject,sex,item,correct,response_time,trans_prob
29,,,0,wanker,,,29,0,aawy,1,1877,0
29,,,0,crotch,,,29,0,sewnig,1,760,0
29,363,2.07,5898,clearly,215,7,29,0,defined,1,599,0.023649749
29,,,0,uniped,,,29,0,dsah,1,956,0
29,,,0,logomachy,,,29,0,soto,1,664,0
29,0,3.72,35144,labarum,#N/A,4,29,0,area,1,1258,0
29,50,1.89,11494,spent,100,6,29,0,nearly,1,1397,0.004243041
29,,,0,sinker,,,29,0,haet,1,955,0
29,0,3.69,798,ratite,#N/A,5,29,0,crisp,1,801,0
29,,,0,sickle,,,29,0,sttae,1,1679,0
29,,,0,common,,,29,0,gruond,1,648,0
29,,,0,zoolatry,,,29,0,buisness,1,751,0
29,230,2.37,27813,must,448,4,29,0,keep,1,616,0.00316931
29,,,0,just,,,29,0,deisgn,1,1025,0
29,10,3.27,12939,cadence,1,6,29,0,design,1,887,0.192307692
29,71,4.81,7792,carat,1,4,29,0,gold,0,631,0.496503497
29,0,4.46,1183,thurifer,#N/A,4,29,0,bile,1,801,0
29,,,0,labarum,,,29,0,arae,1,948,0
29,,,0,total,,,29,0,figrue,1,721,0
29,190,3.67,14309,just,895,6,29,0,inside,1,790,0.001466615
29,,,0,could,,,29,0,culb,1,1129,0
29,0,3.28,35758,zoolatry,#N/A,8,29,0,business,1,929,0
29,,,0,panurgic,,,29,0,satb,1,1130,0
29,,,0,ghostly,,,29,0,lmip,1,812,0
29,350,1.78,8760,could,790,6,29,0,happen,1,910,0.002078484
29,,,0,nacarat,,,29,0,salst,1,1101,0
29,,,0,clearly,,,29,0,graet,1,693,0
29,11,4.07,3316,dimmer,2,6,29,0,switch,1,572,0.150684932
29,,,0,jumentous,,,29,0,tiol,1,915,0
29,10,1.8,23361,marbled,1,6,29,0,effect,1,1235,0.091743119
29,0,4.47,431,screwy,#N/A,4,29,0,kits,1,1302,0
29,33,4.89,4337,runny,1,4,29,0,nose,1,1252,0.358695652
29,11,4.68,14104,musket,1,4,29,0,fire,1,1134,0.183333333
29,11,3.63,17613,ghostly,1,6,29,0,figure,1,1257,0.042307692
29,,,0,croquet,,,29,0,pbu,1,1059,0
29,239,2.86,13265,living,154,5,29,0,alone,1,935,0.014930035
29,37,3,9518,research,284,8,29,0,campaign,1,1339,0.001370777
29,,,0,carat,,,29,0,gruop,1,731,0
29,0,4.61,196,logomachy,#N/A,4,29,0,soot,1,1420,0
29,,,0,lagging,,,29,0,yrads,1,1501,0
29,48,4.25,8938,support,208,7,29,0,machine,1,1339,0.001608849
29,32,4.77,4096,sinker,1,5,29,0,plate,1,1813,0.470588235
29,,,0,musket,,,29,0,leis,1,1132,0
29,,,0,crusty,,,29,0,haed,1,684,0
29,,,0,worldly,,,29,0,piont,1,1245,0
29,11,4.77,16200,hallowed,1,6,29,0,ground,1,535,0.083333333
29,,,0,marbled,,,29,0,tcuk,1,669,0
29,,,0,from,,,29,0,godl,1,1061,0
29,,,0,ratite,,,29,0,cirsp,1,584,0
29,,,0,will,,,29,0,pltae,1,892,0
29,,,0,very,,,29,0,braed,1,1477,0
29,84,4.44,5518,sickle,1,4,29,0,cell,1,2252,0.509090909
29,0,3.39,758,uniped,#N/A,4,29,0,dash,0,250,0
29,,,0,dimmer,,,29,0,digets,1,1968,0
29,151,2.24,5218,will,1128,4,29,0,gain,1,816,0.000593166
29,0,3.9,13115,martlet,#N/A,5,29,0,press,1,2326,0
29,,,0,living,,,29,0,clel,1,1614,0
29,,,0,whacking,,,29,0,pnoy,1,1329,0
29,,,0,screwy,,,29,0,kist,1,811,0
29,49,3.48,23698,lagging,1,6,29,0,behind,1,534,0.494949495
29,,,0,heart,,,29,0,behnid,0,3001,0
29,,,0,thurifer,,,29,0,blie,1,2350,0
29,,,0,runny,,,29,0,scorll,0,3000,0
29,,,0,about,,,29,0,nsoe,1,1200,0
29,,,0,support,,,29,0,frie,1,1010,0
29,12,1.81,45217,whacking,1,5,29,0,great,1,828,0.279069767
29,383,4.04,17309,about,1217,5,29,0,eight,0,2985,0.001943018
29,0,4.4,606,crotch,#N/A,6,29,0,sewing,1,1094,0
29,37,4.92,3770,crusty,1,5,29,0,bread,0,3000,0.253424658
29,,,0,omophagy,,,29,0,sihg,1,1284,0
29,22,3.3,49385,from,3081,6,29,0,number,1,2749,5.31999E-05
29,0,2.23,38747,wanker,#N/A,4,29,0,away,1,737,0
29,0,3.97,7398,solander,#N/A,4,29,0,draw,1,867,0
29,,,0,solander,,,29,0,darw,1,2161,0
29,0,3.89,1171,omophagy,#N/A,4,29,0,sigh,1,775,0
29,,,0,must,,,29,0,efefct,1,1117,0
29,,,0,cadence,,,29,0,nihgt,0,2996,0
29,107,2.08,7763,heart,120,7,29,0,failure,1,1705,0.007792019
29,146,3.38,10700,very,987,4,29,0,deep,1,2710,0.001186153
29,0,4.89,406,nacarat,#N/A,5,29,0,salts,1,1227,0
29,,,0,martlet,,,29,0,perss,0,3000,0
29,47,3.66,6325,common,269,6,29,0,object,1,1204,0.002575484
29,,,0,spent,,,29,0,godos,1,980,0
29,,,0,hallowed,,,29,0,agll,1,1473,0
29,19,4.26,10142,worldly,1,5,29,0,goods,1,1932,0.076305221
29,0,4.07,428,panurgic,#N/A,4,29,0,stab,0,1631,0
29,,,0,research,,,29,0,swtich,1,958,0
29,0,2.67,182,jumentous,#N/A,4,29,0,toil,1,944,0
29,11,3.78,16465,croquet,1,4,29,0,club,1,762,0.076923077
60,,,0,local,,,3,1,chidlren,0,533,0
60,,,0,cycle,,,3,1,fnud,1,612,0
60,,,0,stippled ,,,3,1,fcae,1,874,0
60,,,0,winds,,,3,1,acitve,0,586,0
60,,,0,make,,,3,1,srue,1,816,0
60,,,0,faith,,,3,1,acorss,0,924,0
60,,,0,vexes,,,3,1,lanugage,0,3001,0
60,,,0,shot,,,3,1,daed,1,1438,0
60,,,0,oaken,,,3,1,fiar,1,1355,0
60,,,0,trillion,,,3,1,accuont,0,775,0
60,,,0,gunboat,,,3,1,absnece,1,1229,0
60,,,0,other,,,3,1,hnad,1,687,0
60,,,0,markup,,,3,1,wrie,0,1607,0
60,,,0,award,,,3,1,tilte,1,2733,0
60,,,0,case,,,3,1,unoin,0,3000,0
60,,,0,armed,,,3,1,focres,1,2290,0
60,,,0,before,,,3,1,grwoth,1,779,0
60,,,0,puck,,,3,1,tiems,1,1497,0
60,,,0,craggy,,,3,1,watse,1,2017,0
60,,,0,date,,,3,1,awrad,1,931,0
60,,,0,credit,,,3,1,crad,1,1985,0
60,,,0,always,,,3,1,steret,1,1639,0
60,,,0,slug,,,3,1,acecss,0,3000,0
60,,,0,building,,,3,1,abvoe,1,1363,0
60,,,0,inner,,,3,1,ctiy,1,1503,0
60,,,0,systems,,,3,1,acutal,0,1166,0
60,,,0,daily,,,3,1,psot,1,628,0
60,,,0,interest,,,3,1,aicd,1,1843,0
60,,,0,rethinks,,,3,1,acecpt,0,829,0
60,,,0,bloody,,,3,1,hlel,1,693,0
60,,,0,wide,,,3,1,ragne,1,2281,0
60,,,0,cash,,,3,1,folw,1,771,0
60,,,0,second,,,3,1,hlaf,1,1207,0
60,,,0,briskly,,,3,1,albe,1,1627,0
60,,,0,last,,,3,1,nihgt,0,819,0
60,,,0,geese,,,3,1,stlye,0,1046,0
60,,,0,really,,,3,1,rian,1,1507,0
60,,,0,many,,,3,1,dnoe,1,751,0
60,,,0,rustic,,,3,1,thnig,1,1284,0
60,,,0,time,,,3,1,amry,0,2014,0
60,,,0,hoax,,,3,1,laeyr,1,1051,0
60,,,0,abase,,,3,1,clal,1,770,0
60,,,0,enforced,,,3,1,fvie,1,1027,0
60,,,0,slush,,,3,1,pratcice,0,1679,0
60,,,0,index,,,3,1,clsoed,0,777,0
60,,,0,gimlet,,,3,1,coidng,1,973,0
60,,,0,eighth,,,3,1,atcion,1,1588,0
60,,,0,drubs,,,3,1,nugde,0,889,0
60,,,0,fifty,,,3,1,afarid,1,1528,0
60,,,0,toxic,,,3,1,tset,1,783,0
60,,,0,recent,,,3,1,adrdess,1,1021,0
60,,,0,fleet,,,3,1,adivce,0,1110,0
60,,,0,coiled,,,3,1,shrot,1,1022,0
60,,,0,year,,,3,1,hunderd,0,871,0
60,,,0,give,,,3,1,langugae,1,1623,0
60,,,0,meet,,,3,1,ogne,1,638,0
60,,,0,pelvic,,,3,1,strete,1,1289,0
60,,,0,rapid,,,3,1,sprnig,1,1448,0
60,,,0,barbed,,,3,1,folor,1,1131,0
60,,,0,way,,,3,1,agere,1,774,0
60,,,0,good,,,3,1,adavnce,1,1351,0
60,,,0,glide,,,3,1,dorop,1,997,0
60,,,0,recede,,,3,1,scoks,1,782,0
60,,,0,ski,,,3,1,aicrraft,0,1927,0
60,,,0,acid,,,3,1,adedd,0,765,0
60,,,0,funny,,,3,1,adlut,1,1554,0
60,,,0,berate,,,3,1,ivnolved,0,1215,0
60,,,0,darn,,,3,1,agered,1,2955,0
60,,,0,snuffles,,,3,1,moedl,1,1006,0
60,,,0,have,,,3,1,sihgt,0,970,0
60,,,0,bile,,,3,1,ptah,1,824,0
60,,,0,tides,,,3,1,muave,1,683,0
60,,,0,rugby,,,3,1,stgae,1,1033,0
60,,,0,larval,,,3,1,ofod,1,747,0
60,,,0,reaches,,,3,1,timesr,1,923,0
60,,,0,people,,,3,1,numebr,0,655,0
60,,,0,oval,,,3,1,hispter,0,1193,0
60,,,0,large,,,3,1,wtis,1,1020,0
60,,,0,fart,,,3,1,ocurse,1,1640,0
60,,,0,less,,,3,1,fuond,1,890,0
60,,,0,quickly,,,3,1,allwo,1,919,0
60,,,0,canned,,,3,1,aggs,1,838,0
60,,,0,lifer ,,,3,1,hgus,1,632,0
60,,,0,their,,,3,1,fodo,1,626,0
60,,,0,want,,,3,1,scayl,1,1403,0
60,,,0,ozone,,,3,1,acheive,0,1193,0
60,,,0,chow,,,3,1,trdae,1,907,0
60,,,0,chilli,,,3,1,acll,1,714,0
60,,,0,secret,,,3,1,whsoe,1,945,0
60,,,0,hostile,,,3,1,rnik,1,638,0
60,,,0,panics,,,3,1,gruop,1,1947,0
60,367,3.48,48651,that,5217,5,3,1,place,1,720,0.000329035
60,,,0,your,,,3,1,anwser,1,2855,0
60,375,2.14,19335,came,171,5,3,1,along,1,1462,0.007949631
60,,,0,downright,,,3,1,nealry,1,1615,0
60,,,0,revolve,,,3,1,lakc,1,882,0
60,,,0,will,,,3,1,appael,1,995,0
60,47,3.66,6325,common,269,6,3,1,object,1,670,0.002575484
60,0,4.9,710,canorous,#N/A,4,3,1,pony,1,1703,0
60,11,4.7,487,volt,1,5,3,1,meter,1,968,0.0859375
60,,,0,this,,,3,1,anicent,1,1717,0
60,,,0,with,,,3,1,nubmer,0,787,0
60,,,0,snare,,,3,1,ahppen,1,757,0
60,,,0,effable,,,3,1,chesee,1,1467,0
60,12,2.52,985,downright,2,4,3,1,rude,1,676,0.043010753
60,,,0,blotter,,,3,1,sesne,0,1210,0
60,72,1.96,45286,revolve,1,6,3,1,around,1,734,0.566929134
60,84,2.04,5083,this,2909,7,3,1,ancient,0,1428,0.000181331
60,,,0,plate,,,3,1,cgae,1,878,0
60,,,0,abaya,,,3,1,pian,1,991,0
60,0,4.15,516,cadged,#N/A,4,3,1,limp,1,618,0
60,,,0,sweeper,,,3,1,gian,1,915,0
60,,,0,beady,,,3,1,insdie,1,1408,0
60,10,4.72,1353,lentil,1,4,3,1,soup,1,509,0.3125
60,16,3.7,3755,musty,2,5,3,1,smell,1,747,0.113475177
60,12,5,1021,gilded,2,4,3,1,cage,1,865,0.041522491
60,19,4.8,3324,septic,2,4,3,1,tank,1,706,0.208791209
60,,,0,that,,,3,1,palce,0,2409,0
60,,,0,even,,,3,1,aomng,1,668,0
60,186,2.38,22864,even,541,5,3,1,among,1,1313,0.002580574
60,,,0,volt,,,3,1,deifned,0,1105,0
60,0,3.11,5268,hodiernal ,#N/A,4,3,1,lies,1,615,0
60,,,0,research,,,3,1,alnog,1,1458,0
60,,,0,certain,,,3,1,amuont,1,1002,0
60,0,2.6,1150,inunct,#N/A,4,3,1,gall,1,1685,0
60,,,0,benthos,,,3,1,letf,1,2101,0
60,34,3.7,47089,loony,1,4,3,1,left,1,644,0.225165563
60,,,0,fipple,,,3,1,ssytem,1,668,0
60,0,3.39,40274,miaow,#N/A,5,3,1,point,1,597,0
60,117,1.73,11002,will,1128,6,3,1,appeal,1,751,0.000459606
60,,,0,canorous,,,3,1,corenr,1,1203,0
60,,,0,loony,,,3,1,numebr,0,646,0
60,,,0,septic,,,3,1,ekep,1,737,0
60,226,3.97,5675,they,1616,4,3,1,beat,1,662,0.000521368
60,0,4.11,214,deedy,#N/A,6,3,1,scroll,1,797,0
60,0,4.82,3678,panics,#N/A,5,3,1,yards,1,1137,0
60,,,0,cadged,,,3,1,takn,1,824,0
60,768,2.74,15429,certain,300,6,3,1,amount,1,586,0.0355046
60,73,5,9070,little,828,4,3,1,baby,1,629,0.00151764
60,,,0,cell,,,3,1,swtich,0,1550,0
60,,,0,hodiernal ,,,3,1,aronud,0,578,0
60,,,0,deedy,,,3,1,meetr,1,701,0
60,,,0,musty,,,3,1,mahcine,0,723,0
60,1071,3.13,10914,would,1036,6,3,1,appear,1,1352,0.004196741
60,0,3.86,468,glabrous,#N/A,4,3,1,tuck,1,771,0
60,,,0,they,,,3,1,baet,1,838,0
60,,,0,curd,,,3,1,failrue,1,1287,0
60,125,4.88,5799,should,564,4,3,1,bear,1,662,0.001123727
60,35,3.3,49385,with,4777,6,3,1,number,1,670,5.36769E-05
60,256,2.89,14421,your,1871,6,3,1,answer,1,663,0.001850553
60,,,0,should,,,3,1,baer,1,785,0
60,10,4.7,2589,curd,1,6,3,1,cheese,1,611,0.097087379
60,,,0,gilded,,,3,1,objetc,0,717,0
60,10,4.12,41547,polyp,1,5,3,1,group,1,1475,0.113636364
60,67,1.78,8154,first,1261,6,3,1,annual,1,2380,0.000564448
60,0,4.52,36529,shitty,#N/A,5,3,1,night,1,688,0
60,,,0,shitty,,,3,1,durm,1,919,0
60,0,4.71,3821,behave ,#N/A,3,3,1,pub,1,2821,0
60,,,0,polyp,,,3,1,egiht,0,1000,0
60,,,0,inunct,,,3,1,rdue,1,900,0
60,0,3.07,475,abaya,#N/A,6,3,1,digest,1,980,0
60,,,0,shady,,,3,1,depe,1,1104,0
60,,,0,lentil,,,3,1,alnoe,1,902,0
60,,,0,little,,,3,1,bbay,1,822,0
60,0,3.52,39112,fipple,#N/A,5,3,1,state,1,809,0
60,21,4.85,29706,beady,2,4,3,1,eyes,1,667,0.375
60,64,2.61,21935,strict,38,5,3,1,sense,1,866,0.030932818
60,600,1.66,31588,were,2752,6,3,1,almost,1,1108,0.001858552
60,0,3.79,5957,effable,#N/A,4,3,1,heat,1,795,0
60,0,4.12,41547,blotter,#N/A,5,3,1,group,1,559,0
60,,,0,first,,,3,1,anunal,1,2572,0
60,12,4.61,7500,shady,1,6,3,1,corner,1,1543,0.043478261
60,,,0,would,,,3,1,appaer,0,683,0
60,,,0,behave ,,,3,1,suop,1,821,0
60,0,4.75,37906,benthos,#N/A,4,3,1,head,1,694,0
60,,,0,strict,,,3,1,campiagn,0,1324,0
60,,,0,miaow,,,3,1,semll,1,955,0
60,,,0,glabrous,,,3,1,eeys,1,871,0
60,10,4.96,985,snare,1,4,3,1,drum,1,1322,0.104166667
60,12,2.94,44674,sweeper,1,6,3,1,system,1,1304,0.078947368
60,50,1.89,11494,spent,100,6,3,1,nearly,1,2334,0.004243041
60,,,0,croquet,,,3,1,pbu,1,547,0
60,,,0,support,,,3,1,frie,1,943,0
60,37,3,9518,research,284,8,3,1,campaign,1,1100,0.001370777
60,0,4.46,1183,thurifer,#N/A,4,3,1,bile,1,898,0
60,11,4.68,14104,musket,1,4,3,1,fire,1,608,0.183333333
60,,,0,sickle,,,3,1,sttae,1,667,0
60,0,4.61,196,logomachy,#N/A,4,3,1,soot,0,2114,0
60,107,2.08,7763,heart,120,7,3,1,failure,1,721,0.007792019
60,37,4.92,3770,crusty,1,5,3,1,bread,1,870,0.253424658
60,,,0,screwy,,,3,1,kist,1,2758,0
60,49,3.48,23698,lagging,1,6,3,1,behind,1,779,0.494949495
60,,,0,nacarat,,,3,1,salst,1,1069,0
60,,,0,solander,,,3,1,darw,1,759,0
60,,,0,thurifer,,,3,1,blie,1,1019,0
60,,,0,whacking,,,3,1,pnoy,1,1059,0
60,,,0,heart,,,3,1,behnid,1,1100,0
60,,,0,crusty,,,3,1,haed,1,755,0
60,,,0,total,,,3,1,figrue,1,997,0
60,84,4.44,5518,sickle,1,4,3,1,cell,1,512,0.509090909
60,0,4.07,428,panurgic,#N/A,4,3,1,stab,1,1118,0
60,,,0,about,,,3,1,nsoe,1,694,0
60,383,4.04,17309,about,1217,5,3,1,eight,1,589,0.001943018
60,10,3.27,12939,cadence,1,6,3,1,design,1,776,0.192307692
60,11,3.78,16465,croquet,1,4,3,1,club,1,445,0.076923077
60,230,2.37,27813,must,448,4,3,1,keep,1,448,0.00316931
60,0,3.89,1171,omophagy,#N/A,4,3,1,sigh,1,592,0
60,0,2.23,38747,wanker,#N/A,4,3,1,away,1,698,0
60,,,0,cadence,,,3,1,nihgt,1,2018,0
60,33,4.89,4337,runny,1,4,3,1,nose,1,500,0.358695652
60,12,1.81,45217,whacking,1,5,3,1,great,1,852,0.279069767
60,146,3.38,10700,very,987,4,3,1,deep,1,485,0.001186153
60,,,0,zoolatry,,,3,1,buisness,0,982,0
60,0,4.47,431,screwy,#N/A,4,3,1,kits,1,514,0
60,,,0,logomachy,,,3,1,soto,1,834,0
60,0,3.69,798,ratite,#N/A,5,3,1,crisp,1,579,0
60,,,0,ratite,,,3,1,cirsp,1,960,0
60,,,0,ghostly,,,3,1,lmip,1,1150,0
60,,,0,very,,,3,1,braed,0,2244,0
60,363,2.07,5898,clearly,215,7,3,1,defined,1,1117,0.023649749
60,190,3.67,14309,just,895,6,3,1,inside,1,612,0.001466615
60,0,3.72,35144,labarum,#N/A,4,3,1,area,1,752,0
60,0,3.9,13115,martlet,#N/A,5,3,1,press,1,628,0
60,350,1.78,8760,could,790,6,3,1,happen,1,542,0.002078484
60,,,0,worldly,,,3,1,piont,1,1371,0
60,,,0,carat,,,3,1,gruop,1,951,0
60,,,0,living,,,3,1,clel,1,645,0
60,,,0,labarum,,,3,1,arae,1,638,0
60,,,0,runny,,,3,1,scorll,1,2056,0
60,47,3.66,6325,common,269,6,3,1,object,1,632,0.002575484
60,0,4.89,406,nacarat,#N/A,5,3,1,salts,1,897,0
60,,,0,lagging,,,3,1,yrads,1,929,0
60,239,2.86,13265,living,154,5,3,1,alone,1,574,0.014930035
60,22,3.3,49385,from,3081,6,3,1,number,1,586,5.31999E-05
60,0,3.39,758,uniped,#N/A,4,3,1,dash,1,613,0
60,,,0,common,,,3,1,gruond,1,1311,0
60,,,0,uniped,,,3,1,dsah,1,655,0
60,151,2.24,5218,will,1128,4,3,1,gain,1,841,0.000593166
60,0,2.67,182,jumentous,#N/A,4,3,1,toil,1,1051,0
60,,,0,hallowed,,,3,1,agll,1,709,0
60,,,0,wanker,,,3,1,aawy,1,957,0
60,,,0,will,,,3,1,pltae,1,874,0
60,,,0,omophagy,,,3,1,sihg,1,939,0
60,48,4.25,8938,support,208,7,3,1,machine,1,793,0.001608849
60,,,0,clearly,,,3,1,graet,1,1212,0
60,0,4.4,606,crotch,#N/A,6,3,1,sewing,1,768,0
60,80,2.04,10068,total,261,4,3,1,lack,1,804,0.004553734
60,,,0,must,,,3,1,efefct,1,1430,0
60,10,1.8,23361,marbled,1,6,3,1,effect,1,689,0.091743119
60,,,0,could,,,3,1,culb,1,2249,0
60,,,0,spent,,,3,1,godos,1,881,0
60,,,0,panurgic,,,3,1,satb,1,624,0
60,11,3.63,17613,ghostly,1,6,3,1,figure,1,715,0.042307692
60,,,0,musket,,,3,1,leis,1,801,0
60,,,0,marbled,,,3,1,tcuk,1,674,0
60,,,0,jumentous,,,3,1,tiol,1,939,0
60,19,4.26,10142,worldly,1,5,3,1,goods,1,650,0.076305221
60,,,0,dimmer,,,3,1,digets,0,2050,0
60,71,4.81,7792,carat,1,4,3,1,gold,1,516,0.496503497
60,,,0,just,,,3,1,deisgn,0,627,0
60,0,3.97,7398,solander,#N/A,4,3,1,draw,1,716,0
60,32,4.77,4096,sinker,1,5,3,1,plate,1,547,0.470588235
60,,,0,research,,,3,1,swtich,0,1903,0
60,,,0,martlet,,,3,1,perss,1,934,0
60,11,4.07,3316,dimmer,2,6,3,1,switch,1,914,0.150684932
60,11,4.77,16200,hallowed,1,6,3,1,ground,1,2338,0.083333333
60,,,0,sinker,,,3,1,haet,1,906,0
60,0,3.28,35758,zoolatry,#N/A,8,3,1,business,0,2472,0
60,,,0,crotch,,,3,1,sewnig,1,1496,0
60,,,0,from,,,3,1,godl,1,672,0
51,,,0,that,,,4,1,palce,0,3000,0
51,16,3.7,3755,musty,2,5,4,1,smell,1,950,0.113475177
51,,,0,hodiernal ,,,4,1,aronud,0,1307,0
51,21,4.85,29706,beady,2,4,4,1,eyes,1,599,0.375
51,0,4.82,3678,panics,#N/A,5,4,1,yards,1,670,0
51,12,4.61,7500,shady,1,6,4,1,corner,1,750,0.043478261
51,,,0,strict,,,4,1,campiagn,0,543,0
51,,,0,research,,,4,1,alnog,0,914,0
51,0,3.79,5957,effable,#N/A,4,4,1,heat,1,537,0
51,,,0,gilded,,,4,1,objetc,0,966,0
51,12,2.52,985,downright,2,4,4,1,rude,1,722,0.043010753
51,,,0,first,,,4,1,anunal,0,462,0
51,72,1.96,45286,revolve,1,6,4,1,around,1,659,0.566929134
51,,,0,benthos,,,4,1,letf,0,920,0
51,,,0,even,,,4,1,aomng,0,862,0
51,0,4.12,41547,blotter,#N/A,5,4,1,group,1,558,0
51,12,2.94,44674,sweeper,1,6,4,1,system,1,614,0.078947368
51,,,0,lentil,,,4,1,alnoe,1,1649,0
51,,,0,canorous,,,4,1,corenr,1,2237,0
51,0,4.75,37906,benthos,#N/A,4,4,1,head,1,761,0
51,,,0,should,,,4,1,baer,0,1625,0
51,,,0,downright,,,4,1,nealry,0,880,0
51,,,0,sweeper,,,4,1,gian,0,1527,0
51,0,4.9,710,canorous,#N/A,4,4,1,pony,1,573,0
51,0,4.71,3821,behave ,#N/A,3,4,1,pub,1,572,0
51,,,0,cadged,,,4,1,takn,1,1095,0
51,,,0,behave ,,,4,1,suop,0,829,0
51,0,4.15,516,cadged,#N/A,4,4,1,limp,1,528,0
51,,,0,revolve,,,4,1,lakc,1,925,0
51,,,0,effable,,,4,1,chesee,0,937,0
51,10,4.96,985,snare,1,4,4,1,drum,1,730,0.104166667
51,1071,3.13,10914,would,1036,6,4,1,appear,1,656,0.004196741
51,600,1.66,31588,were,2752,6,4,1,almost,1,680,0.001858552
51,0,4.11,214,deedy,#N/A,6,4,1,scroll,1,688,0
51,186,2.38,22864,even,541,5,4,1,among,1,804,0.002580574
51,,,0,musty,,,4,1,mahcine,0,826,0
51,256,2.89,14421,your,1871,6,4,1,answer,1,683,0.001850553
51,10,4.7,2589,curd,1,6,4,1,cheese,1,532,0.097087379
51,0,3.11,5268,hodiernal ,#N/A,4,4,1,lies,1,751,0
51,67,1.78,8154,first,1261,6,4,1,annual,1,575,0.000564448
51,0,2.6,1150,inunct,#N/A,4,4,1,gall,1,746,0
51,,,0,glabrous,,,4,1,eeys,0,1212,0
51,,,0,beady,,,4,1,insdie,0,1353,0
51,,,0,deedy,,,4,1,meetr,0,1107,0
51,,,0,polyp,,,4,1,egiht,0,1647,0
51,,,0,blotter,,,4,1,sesne,0,937,0
51,,,0,would,,,4,1,appaer,0,823,0
51,10,4.72,1353,lentil,1,4,4,1,soup,1,456,0.3125
51,,,0,with,,,4,1,nubmer,0,729,0
51,,,0,your,,,4,1,anwser,0,1295,0
51,,,0,curd,,,4,1,failrue,0,2542,0
51,84,2.04,5083,this,2909,7,4,1,ancient,1,1338,0.000181331
51,,,0,panics,,,4,1,gruop,0,791,0
51,,,0,snare,,,4,1,ahppen,0,1420,0
51,10,4.12,41547,polyp,1,5,4,1,group,1,565,0.113636364
51,375,2.14,19335,came,171,5,4,1,along,1,498,0.007949631
51,11,4.7,487,volt,1,5,4,1,meter,1,497,0.0859375
51,0,3.52,39112,fipple,#N/A,5,4,1,state,1,638,0
51,,,0,cell,,,4,1,swtich,0,1128,0
51,768,2.74,15429,certain,300,6,4,1,amount,1,541,0.0355046
51,,,0,volt,,,4,1,deifned,0,1114,0
51,,,0,abaya,,,4,1,pian,0,1264,0
51,0,3.86,468,glabrous,#N/A,4,4,1,tuck,1,721,0
51,0,3.39,40274,miaow,#N/A,5,4,1,point,1,663,0
51,64,2.61,21935,strict,38,5,4,1,sense,1,464,0.030932818
51,,,0,certain,,,4,1,amuont,0,897,0
51,12,5,1021,gilded,2,4,4,1,cage,1,578,0.041522491
51,0,3.07,475,abaya,#N/A,6,4,1,digest,1,511,0
51,,,0,septic,,,4,1,ekep,0,937,0
51,35,3.3,49385,with,4777,6,4,1,number,1,504,5.36769E-05
51,,,0,loony,,,4,1,numebr,0,839,0
51,,,0,inunct,,,4,1,rdue,0,983,0
51,226,3.97,5675,they,1616,4,4,1,beat,1,529,0.000521368
51,,,0,fipple,,,4,1,ssytem,0,1312,0
51,,,0,shitty,,,4,1,durm,0,1023,0
51,,,0,this,,,4,1,anicent,0,2395,0
51,19,4.8,3324,septic,2,4,4,1,tank,1,542,0.208791209
51,0,4.52,36529,shitty,#N/A,5,4,1,night,1,668,0
51,34,3.7,47089,loony,1,4,4,1,left,1,517,0.225165563
51,47,3.66,6325,common,269,6,4,1,object,1,484,0.002575484
51,73,5,9070,little,828,4,4,1,baby,1,579,0.00151764
51,117,1.73,11002,will,1128,6,4,1,appeal,1,334,0.000459606
51,125,4.88,5799,should,564,4,4,1,bear,1,309,0.001123727
51,,,0,will,,,4,1,appael,0,413,0
51,367,3.48,48651,that,5217,5,4,1,place,1,480,0.000329035
51,,,0,they,,,4,1,baet,0,1055,0
51,,,0,shady,,,4,1,depe,0,1032,0
51,,,0,miaow,,,4,1,semll,0,1283,0
51,,,0,plate,,,4,1,cgae,0,930,0
51,,,0,little,,,4,1,bbay,0,1903,0
51,,,0,common,,,4,1,gruond,0,1305,0
51,,,0,wanker,,,4,1,aawy,0,1283,0
51,0,3.72,35144,labarum,#N/A,4,4,1,area,1,545,0
51,,,0,thurifer,,,4,1,blie,0,1257,0
51,,,0,ratite,,,4,1,cirsp,0,1068,0
51,48,4.25,8938,support,208,7,4,1,machine,1,483,0.001608849
51,33,4.89,4337,runny,1,4,4,1,nose,1,412,0.358695652
51,,,0,sinker,,,4,1,haet,0,1136,0
51,84,4.44,5518,sickle,1,4,4,1,cell,1,464,0.509090909
51,0,4.47,431,screwy,#N/A,4,4,1,kits,1,456,0
51,,,0,omophagy,,,4,1,sihg,0,1184,0
51,0,3.39,758,uniped,#N/A,4,4,1,dash,1,791,0
51,11,4.68,14104,musket,1,4,4,1,fire,1,549,0.183333333
51,239,2.86,13265,living,154,5,4,1,alone,1,585,0.014930035
51,49,3.48,23698,lagging,1,6,4,1,behind,1,485,0.494949495
51,,,0,solander,,,4,1,darw,0,2328,0
51,0,3.97,7398,solander,#N/A,4,4,1,draw,1,558,0
51,,,0,croquet,,,4,1,pbu,0,810,0
51,,,0,jumentous,,,4,1,tiol,0,1642,0
51,,,0,lagging,,,4,1,yrads,0,1020,0
51,0,2.23,38747,wanker,#N/A,4,4,1,away,1,774,0
51,0,4.61,196,logomachy,#N/A,4,4,1,soot,1,711,0
51,,,0,cadence,,,4,1,nihgt,0,685,0
