age,bigram_frequency,concreteness,correct,diversity,word_freq,initial,letters,response_time,sex,subject_nr,item,trans_prob
19,0,2.27,1,0,262447,warren,3,658,0,23,all,0
19,0,2.71,1,0,3597,opulent,5,534,0,23,abuse,0
19,0,4.4,1,0,5078,saccade,5,517,0,23,adult,0
19,0,2.31,1,0,5780,ribbed,7,449,0,23,absence,0
19,0,1.57,1,0,1159,nemesis,6,499,0,23,accord,0
19,0,3.08,1,0,15891,oaf,7,727,0,23,account,0
19,,,1,,,answer,4,538,0,23,aggs,0
19,,,1,,,clearly,6,723,0,23,awcked,0
19,,,1,,,bag,5,538,0,23,ampts,0
19,,,1,,,coding,4,655,0,23,ance,0
19,,,1,,,city,5,612,0,23,awtch,0
19,,,1,,,course,7,524,0,23,aughthe,0
19,,,1,,,bed,8,567,0,23,aughntch,0
19,,,1,,,advance,6,595,0,23,ashluk,0
19,,,1,,,art,5,778,0,23,ainde,0
19,,,1,,,comes,4,653,0,23,alve,0
19,,,1,,,despite,4,722,0,23,ards,0
19,,,1,,,easy,3,688,0,23,ags,0
19,,,1,,,connection,5,471,0,23,aunde,0
19,,,1,,,lion,5,491,0,23,alogg,0
19,,,1,,,excel,5,646,0,23,aifed,0
19,,,1,,,hugs,4,597,0,23,aths,0
19,,,1,,,final,5,666,0,23,ainns,0
19,,,1,,,force,6,751,0,23,aished,0
19,,,1,,,front,5,577,0,23,apths,0
19,,,1,,,form,6,807,0,23,arnths,0
19,,,1,,,knight,5,859,0,23,alide,0
19,,,1,,,laminate,5,672,0,23,alemn,0
19,,,1,,,involved,5,440,0,23,arned,0
19,,,1,,,lead,5,843,0,23,aized,0
19,,,1,,,field,5,693,0,23,apsed,0
19,,,1,,,letter,5,536,0,23,ardge,0
19,,,1,,,fire,5,834,0,23,aifes,0
19,,,1,,,forward,6,518,0,23,arthed,0
19,,,1,,,group,4,602,0,23,aizo,0
19,,,1,,,sheet,5,823,0,23,armth,0
19,,,1,,,sound,6,564,0,23,awphth,0
19,,,1,,,table,6,786,0,23,amonte,0
19,,,1,,,time,6,581,0,23,aphlar,0
19,,,1,,,socks,4,683,0,23,almn,0
19,,,1,,,works,5,445,0,23,arnde,0
19,,,1,,,yearly,4,794,0,23,aoll,0
19,,,1,,,speech,4,759,0,23,atru,0
19,,,1,,,tank,6,497,0,23,aruild,0
19,,alemn,1,,,laminate,0,797,0,23,,0.010085729
19,,,1,,,steam,5,472,0,23,amibe,0
19,,,1,,,ways,6,609,0,23,almbed,0
19,,,1,,,subject,4,788,0,23,arls,0
19,,,1,,,march,6,546,0,23,ancsed,0
19,,,1,,,saved,6,614,0,23,ashrim,0
19,,,1,,,output,5,472,0,23,anths,0
19,,,1,,,poor,5,455,0,23,aphth,0
19,,,1,,,nudge,6,860,0,23,awshed,0
19,,,1,,,market,5,667,0,23,awhus,0
19,,,1,,,recent,5,798,0,23,aived,0
19,,,1,,,manage,4,461,0,23,acth,0.016881827
19,,,1,,,please,5,452,0,23,alned,0
19,,,1,,,mug,6,837,0,23,alched,0
19,,,1,,,picture,6,752,0,23,anuque,0
19,,,1,,,project,6,720,0,23,ainged,0
19,,,1,,,phone,6,515,0,23,athrex,0
19,,,1,,,raw,5,434,0,23,aiced,0
19,,,1,,,month,4,466,0,23,abbs,0.000588755
19,10,3.97,1,259,966,back,6,500,1,24,aboard,0.000489
19,12,2.12,1,220,117138,black,5,618,1,24,after,0.003132404
19,25,2.86,1,155,22099,common,6,419,1,24,action,0.000712368
19,14,2.71,1,787,10940,any,6,622,1,24,access,0.0000886
19,14,2.27,1,295,262447,big,3,443,1,24,all,0.00121179
19,10,2,1,119,56231,green,5,646,1,24,again,0.00177632
19,10,4.4,1,252,5078,large,5,505,1,24,adult,0.000444168
19,11,2.74,1,109,15429,extra,6,545,1,24,amount,0.00199078
19,11,4.11,1,122,19076,former,3,472,1,24,air,0.001237259
19,24,2.46,1,342,27467,every,3,512,1,24,act,0.000772355
19,281,1.52,1,143,2682878,few,3,536,1,24,and,0.001304734
19,100,3.14,1,125,4254,kept,5,497,1,24,alive,0.002446526
19,17,3,1,196,8238,four,3,656,1,24,add,0.000303523
19,22,1.8,1,240,56208,white,7,674,1,24,against,0.000814531
19,10,3.07,1,144,25203,support,6,608,1,24,across,0.00187699
19,131,2.45,1,289,3304,whole,6,654,1,24,affair,0.000535834
19,21,3.32,1,201,7290,under,6,448,1,24,active,0.004194452
19,336,1.77,1,1743,197116,with,5,682,1,24,about,0.0000261
19,33,2.72,1,148,3941,working,6,576,1,24,abroad,0.0007179
19,13,2.71,1,597,3597,who,5,635,1,24,abuse,0.000174
19,153,2.31,1,1375,5780,their,7,646,1,24,absence,0.0000422
19,35,2.38,1,2048,30410,or,4,590,1,24,able,0.0000324
19,103,2.73,1,111,10437,offer,6,671,1,24,advice,0.001386001
19,35,3.08,1,750,15891,our,7,440,1,24,account,0.000336821
19,43,2.59,1,138,1600,red,5,466,1,24,alert,0.001453488
19,10,3.48,1,103,1637,natural,6,467,1,24,allies,0.015857492
19,59,2.86,1,102,21857,modern,3,593,1,24,age,0.000758725
19,24,2.86,1,3,21857,bygone,3,641,1,24,age,0.155339806
19,40,3.32,1,12,7290,chronic,6,518,1,24,active,0.006462985
19,10,3.33,1,2,25748,airspace,5,647,1,24,above,0.117647059
19,16,4.11,1,2,19076,ambient,3,656,1,24,air,0.0778
19,13,1.77,1,1,197116,brag,5,677,1,24,about,0.351351351
19,13,3.97,1,26,966,climb,6,467,1,24,aboard,0.004906334
19,10,2.74,1,8,15429,finite,6,567,1,24,amount,0.025316456
19,21,1.57,1,29,1159,lake,6,538,1,24,accord,0.010085729
19,10,2.59,1,19,1600,flood,5,561,1,24,alert,0.022222222
19,68,1.8,1,1,56208,grudge,7,501,1,24,against,0.352331606
19,10,3.08,1,9,15891,graphic,7,537,1,24,account,0.018656716
19,51,3.48,1,2,1637,wartime,6,530,1,24,allies,0.048710602
19,17,2,1,7,56231,surfaced,5,457,1,24,again,0.038674033
19,10,2.72,1,11,3941,shipped,6,478,1,24,abroad,0.022099448
19,19,2.71,1,6,10940,wheelchair,6,505,1,24,access,0.017160686
19,12,4.4,1,15,5078,mature,5,741,1,24,adult,0.006774362
19,28,2.38,1,19,30410,scarcely,4,467,1,24,able,0.007159905
19,37,3,1,19,8238,pan,3,679,1,24,add,0.085470085
19,35,2.86,1,4,22099,reflex,6,511,1,24,action,0.046321526
19,22,2.71,1,7,3597,racial,5,623,1,24,abuse,0.01875
19,11,2.45,1,16,3304,recruit,6,500,1,24,affair,0.041797283
19,10,2.12,1,1,117138,seeker,5,695,1,24,after,0.126582278
19,0,3.07,1,0,25203,assemblage,6,670,1,24,across,0
19,0,3.33,1,0,25748,dissemble,5,568,1,24,above,0
19,0,3.97,1,0,966,comely,6,605,1,24,aboard,0
19,0,1.77,1,0,197116,acronym,5,441,1,24,about,0
19,0,1.52,1,0,2682878,drubs,3,721,1,24,and,0
19,0,2.74,1,0,15429,chevron,6,701,1,24,amount,0
19,0,4.11,1,0,19076,exclaim,3,469,1,24,air,0
19,0,3.48,1,0,1637,helix,6,577,1,24,allies,0
19,0,2.86,1,0,21857,jink,3,547,1,24,age,0
19,0,2,1,0,56231,hoary,5,653,1,24,again,0
19,0,2.12,1,0,117138,trellis,5,669,1,24,after,0
19,0,2.86,1,0,22099,xylophone,6,719,1,24,action,0
19,0,3.32,1,0,7290,wicket,6,676,1,24,active,0
19,0,2.71,1,0,10940,taxes,6,602,1,24,access,0
19,0,2.27,1,0,262447,warren,3,588,1,24,all,0
19,0,2.71,1,0,3597,opulent,5,643,1,24,abuse,0
19,0,3,1,0,8238,quad,3,619,1,24,add,0
19,0,4.4,1,0,5078,saccade,5,706,1,24,adult,0
19,0,2.31,1,0,5780,ribbed,7,549,1,24,absence,0
19,0,1.57,1,0,1159,nemesis,6,536,1,24,accord,0
19,0,3.08,1,0,15891,oaf,7,612,1,24,account,0
19,,,1,,,answer,4,710,1,24,aggs,0
19,,,1,,,clearly,6,794,1,24,awcked,0
19,,,1,,,bag,5,461,1,24,ampts,0
19,,,1,,,coding,4,454,1,24,ance,0
19,,,1,,,city,5,505,1,24,awtch,0
19,,,1,,,course,7,807,1,24,aughthe,0
19,,,1,,,bed,8,676,1,24,aughntch,0
19,,,1,,,advance,6,480,1,24,ashluk,0
19,,,1,,,art,5,858,1,24,ainde,0
19,,,1,,,comes,4,465,1,24,alve,0
19,,,1,,,despite,4,791,1,24,ards,0
19,,,1,,,easy,3,755,1,24,ags,0
19,,,1,,,connection,5,657,1,24,aunde,0
19,,,1,,,lion,5,554,1,24,alogg,0
19,,,1,,,excel,5,627,1,24,aifed,0
19,,,1,,,hugs,4,453,1,24,aths,0
19,,,1,,,final,5,845,1,24,ainns,0
19,,,1,,,force,6,799,1,24,aished,0
19,,,1,,,front,5,710,1,24,apths,0
19,,,1,,,form,6,857,1,24,arnths,0
19,,,1,,,knight,5,552,1,24,alide,0
19,,,1,,,laminate,5,781,1,24,alemn,0
19,,,1,,,involved,5,852,1,24,arned,0
19,,,1,,,lead,5,502,1,24,aized,0
19,,,1,,,field,5,809,1,24,apsed,0
19,,,1,,,letter,5,486,1,24,ardge,0
19,,,1,,,fire,5,456,1,24,aifes,0
19,,,1,,,forward,6,637,1,24,arthed,0
19,,,1,,,group,4,542,1,24,aizo,0
19,,,1,,,sheet,5,466,1,24,armth,0
19,,,1,,,sound,6,673,1,24,awphth,0
19,,,1,,,table,6,718,1,24,amonte,0
19,,,1,,,time,6,828,1,24,aphlar,0
19,,,1,,,socks,4,793,1,24,almn,0
19,,,1,,,works,5,600,1,24,arnde,0
19,,,1,,,yearly,4,850,1,24,aoll,0
19,,,1,,,speech,4,704,1,24,atru,0
19,,,1,,,tank,6,688,1,24,aruild,0
19,,alemn,1,,,laminate,0,601,1,24,,0.010085729
19,,,1,,,steam,5,732,1,24,amibe,0
19,,,1,,,ways,6,629,1,24,almbed,0
19,,,1,,,subject,4,710,1,24,arls,0
19,,,1,,,march,6,447,1,24,ancsed,0
19,,,1,,,saved,6,759,1,24,ashrim,0
19,,,1,,,output,5,593,1,24,anths,0
19,,,1,,,poor,5,472,1,24,aphth,0
19,,,1,,,nudge,6,474,1,24,awshed,0
19,,,1,,,market,5,758,1,24,awhus,0
19,,,1,,,recent,5,811,1,24,aived,0
19,,,1,,,manage,4,640,1,24,acth,0.016881827
19,,,1,,,please,5,640,1,24,alned,0
19,,,1,,,mug,6,787,1,24,alched,0
19,,,1,,,picture,6,827,1,24,anuque,0
19,,,1,,,project,6,692,1,24,ainged,0
19,,,1,,,phone,6,602,1,24,athrex,0
19,,,1,,,raw,5,620,1,24,aiced,0
19,,,1,,,month,4,450,1,24,abbs,0.000588755
20,10,3.97,1,259,966,back,6,579,1,25,aboard,0.000489
20,12,2.12,1,220,117138,black,5,473,1,25,after,0.003132404
20,25,2.86,1,155,22099,common,6,461,1,25,action,0.000712368
20,14,2.71,1,787,10940,any,6,667,1,25,access,0.0000886
20,14,2.27,1,295,262447,big,3,570,1,25,all,0.00121179
20,10,2,1,119,56231,green,5,638,1,25,again,0.00177632
20,10,4.4,1,252,5078,large,5,451,1,25,adult,0.000444168
20,11,2.74,1,109,15429,extra,6,696,1,25,amount,0.00199078
20,11,4.11,1,122,19076,former,3,671,1,25,air,0.001237259
20,24,2.46,1,342,27467,every,3,662,1,25,act,0.000772355
20,281,1.52,1,143,2682878,few,3,690,1,25,and,0.001304734
20,100,3.14,1,125,4254,kept,5,465,1,25,alive,0.002446526
20,17,3,1,196,8238,four,3,530,1,25,add,0.000303523
20,22,1.8,1,240,56208,white,7,586,1,25,against,0.000814531
20,10,3.07,1,144,25203,support,6,505,1,25,across,0.00187699
20,131,2.45,1,289,3304,whole,6,585,1,25,affair,0.000535834
20,21,3.32,1,201,7290,under,6,667,1,25,active,0.004194452
20,336,1.77,1,1743,197116,with,5,443,1,25,about,0.0000261
20,33,2.72,1,148,3941,working,6,512,1,25,abroad,0.0007179
20,153,2.31,1,1375,5780,their,7,467,1,25,absence,0.0000422
20,35,2.38,1,2048,30410,or,4,478,1,25,able,0.0000324
20,103,2.73,1,111,10437,offer,6,654,1,25,advice,0.001386001
20,35,3.08,1,750,15891,our,7,649,1,25,account,0.000336821
20,43,2.59,1,138,1600,red,5,531,1,25,alert,0.001453488
20,10,3.48,1,103,1637,natural,6,655,1,25,allies,0.015857492
20,59,2.86,1,102,21857,modern,3,495,1,25,age,0.000758725
20,24,2.86,1,3,21857,bygone,3,535,1,25,age,0.155339806
20,40,3.32,1,12,7290,chronic,6,672,1,25,active,0.006462985
20,10,3.33,1,2,25748,airspace,5,649,1,25,above,0.117647059
20,16,4.11,1,2,19076,ambient,3,663,1,25,air,0.0778
20,13,1.77,1,1,197116,brag,5,449,1,25,about,0.351351351
20,13,3.97,1,26,966,climb,6,642,1,25,aboard,0.004906334
20,10,2.74,1,8,15429,finite,6,598,1,25,amount,0.025316456
20,21,1.57,1,29,1159,lake,6,620,1,25,accord,0.010085729
20,10,2.59,1,19,1600,flood,5,535,1,25,alert,0.022222222
20,68,1.8,1,1,56208,grudge,7,554,1,25,against,0.352331606
20,10,3.08,1,9,15891,graphic,7,562,1,25,account,0.018656716
20,51,3.48,1,2,1637,wartime,6,695,1,25,allies,0.048710602
20,17,2,1,7,56231,surfaced,5,666,1,25,again,0.038674033
20,10,2.72,1,11,3941,shipped,6,538,1,25,abroad,0.022099448
20,12,4.4,1,15,5078,mature,5,698,1,25,adult,0.006774362
20,28,2.38,1,19,30410,scarcely,4,726,1,25,able,0.007159905
20,37,3,1,19,8238,pan,3,706,1,25,add,0.085470085
20,35,2.86,1,4,22099,reflex,6,451,1,25,action,0.046321526
20,22,2.71,1,7,3597,racial,5,555,1,25,abuse,0.01875
20,11,2.45,1,16,3304,recruit,6,616,1,25,affair,0.041797283
20,10,2.12,1,1,117138,seeker,5,475,1,25,after,0.126582278
20,0,3.07,1,0,25203,assemblage,6,682,1,25,across,0
20,0,3.33,1,0,25748,dissemble,5,617,1,25,above,0
20,0,3.97,1,0,966,comely,6,730,1,25,aboard,0
20,0,1.77,1,0,197116,acronym,5,439,1,25,about,0
20,0,1.52,1,0,2682878,drubs,3,522,1,25,and,0
20,0,2.74,1,0,15429,chevron,6,729,1,25,amount,0
20,0,4.11,1,0,19076,exclaim,3,558,1,25,air,0
20,0,3.48,1,0,1637,helix,6,462,1,25,allies,0
20,0,2.86,1,0,21857,jink,3,479,1,25,age,0
20,0,2.12,1,0,117138,trellis,5,682,1,25,after,0
20,0,2.86,1,0,22099,xylophone,6,622,1,25,action,0
20,0,3.32,1,0,7290,wicket,6,486,1,25,active,0
20,0,2.71,1,0,10940,taxes,6,674,1,25,access,0
20,0,2.27,1,0,262447,warren,3,527,1,25,all,0
20,0,2.71,1,0,3597,opulent,5,605,1,25,abuse,0
20,0,3,1,0,8238,quad,3,608,1,25,add,0
20,0,4.4,1,0,5078,saccade,5,647,1,25,adult,0
20,0,2.31,1,0,5780,ribbed,7,578,1,25,absence,0
20,0,1.57,1,0,1159,nemesis,6,513,1,25,accord,0
20,0,3.08,1,0,15891,oaf,7,414,1,25,account,0
20,,,1,,,answer,4,732,1,25,aggs,0
20,,,1,,,clearly,6,808,1,25,awcked,0
20,,,1,,,bag,5,593,1,25,ampts,0
20,,,1,,,coding,4,701,1,25,ance,0
20,,,1,,,city,5,698,1,25,awtch,0
20,,,1,,,course,7,815,1,25,aughthe,0
20,,,1,,,bed,8,598,1,25,aughntch,0
20,,,1,,,advance,6,421,1,25,ashluk,0
20,,,1,,,art,5,511,1,25,ainde,0
20,,,1,,,comes,4,435,1,25,alve,0
20,,,1,,,despite,4,467,1,25,ards,0
20,,,1,,,easy,3,599,1,25,ags,0
20,,,1,,,connection,5,438,1,25,aunde,0
20,,,1,,,lion,5,842,1,25,alogg,0
20,,,1,,,excel,5,572,1,25,aifed,0
20,,,1,,,hugs,4,740,1,25,aths,0
20,,,1,,,final,5,796,1,25,ainns,0
20,,,1,,,force,6,609,1,25,aished,0
20,,,1,,,front,5,725,1,25,apths,0
20,,,1,,,form,6,630,1,25,arnths,0
20,,,1,,,knight,5,537,1,25,alide,0
20,,,1,,,laminate,5,827,1,25,alemn,0
20,,,1,,,involved,5,456,1,25,arned,0
20,,,1,,,lead,5,435,1,25,aized,0
20,,,1,,,field,5,774,1,25,apsed,0
20,,,1,,,letter,5,769,1,25,ardge,0
20,,,1,,,fire,5,776,1,25,aifes,0
20,,,1,,,forward,6,860,1,25,arthed,0
20,,,1,,,group,4,672,1,25,aizo,0
20,,,1,,,sheet,5,684,1,25,armth,0
20,,,1,,,sound,6,716,1,25,awphth,0
20,,,1,,,table,6,525,1,25,amonte,0
20,,,1,,,time,6,785,1,25,aphlar,0
20,,,1,,,socks,4,569,1,25,almn,0
20,,,1,,,works,5,549,1,25,arnde,0
20,,,1,,,yearly,4,432,1,25,aoll,0
20,,,1,,,speech,4,548,1,25,atru,0
20,,,1,,,tank,6,640,1,25,aruild,0
20,,alemn,1,,,laminate,0,650,1,25,,0.010085729
20,,,1,,,steam,5,421,1,25,amibe,0
20,,,1,,,ways,6,431,1,25,almbed,0
20,,,1,,,subject,4,822,1,25,arls,0
20,,,1,,,march,6,524,1,25,ancsed,0
20,,,1,,,saved,6,809,1,25,ashrim,0
20,,,1,,,output,5,589,1,25,anths,0
20,,,1,,,poor,5,610,1,25,aphth,0
20,,,1,,,nudge,6,831,1,25,awshed,0
20,,,1,,,market,5,630,1,25,awhus,0
20,,,1,,,recent,5,687,1,25,aived,0
20,,,1,,,manage,4,545,1,25,acth,0.016881827
20,,,1,,,please,5,518,1,25,alned,0
20,,,1,,,mug,6,792,1,25,alched,0
20,,,1,,,picture,6,562,1,25,anuque,0
20,,,1,,,project,6,470,1,25,ainged,0
20,,,1,,,phone,6,839,1,25,athrex,0
20,,,1,,,raw,5,502,1,25,aiced,0
20,,,1,,,month,4,481,1,25,abbs,0.000588755
19,10,3.97,1,259,966,back,6,510,1,26,aboard,0.000489
19,12,2.12,1,220,117138,black,5,470,1,26,after,0.003132404
19,25,2.86,1,155,22099,common,6,683,1,26,action,0.000712368
19,14,2.71,1,787,10940,any,6,495,1,26,access,0.0000886
19,14,2.27,1,295,262447,big,3,503,1,26,all,0.00121179
19,10,2,1,119,56231,green,5,466,1,26,again,0.00177632
19,10,4.4,1,252,5078,large,5,531,1,26,adult,0.000444168
19,11,2.74,1,109,15429,extra,6,703,1,26,amount,0.00199078
19,11,4.11,1,122,19076,former,3,724,1,26,air,0.001237259
19,24,2.46,1,342,27467,every,3,444,1,26,act,0.000772355
19,281,1.52,1,143,2682878,few,3,484,1,26,and,0.001304734
19,100,3.14,1,125,4254,kept,5,420,1,26,alive,0.002446526
19,17,3,1,196,8238,four,3,436,1,26,add,0.000303523
19,22,1.8,1,240,56208,white,7,450,1,26,against,0.000814531
19,10,3.07,1,144,25203,support,6,680,1,26,across,0.00187699
19,131,2.45,1,289,3304,whole,6,526,1,26,affair,0.000535834
19,21,3.32,1,201,7290,under,6,648,1,26,active,0.004194452
19,336,1.77,1,1743,197116,with,5,561,1,26,about,0.0000261
19,33,2.72,1,148,3941,working,6,505,1,26,abroad,0.0007179
19,35,2.38,1,2048,30410,or,4,620,1,26,able,0.0000324
19,103,2.73,1,111,10437,offer,6,431,1,26,advice,0.001386001
19,35,3.08,1,750,15891,our,7,550,1,26,account,0.000336821
19,43,2.59,1,138,1600,red,5,509,1,26,alert,0.001453488
19,10,3.48,1,103,1637,natural,6,479,1,26,allies,0.015857492
19,59,2.86,1,102,21857,modern,3,433,1,26,age,0.000758725
19,24,2.86,1,3,21857,bygone,3,640,1,26,age,0.155339806
19,40,3.32,1,12,7290,chronic,6,503,1,26,active,0.006462985
19,10,3.33,1,2,25748,airspace,5,541,1,26,above,0.117647059
19,16,4.11,1,2,19076,ambient,3,633,1,26,air,0.0778
19,13,1.77,1,1,197116,brag,5,599,1,26,about,0.351351351
19,13,3.97,1,26,966,climb,6,576,1,26,aboard,0.004906334
19,10,2.74,1,8,15429,finite,6,556,1,26,amount,0.025316456
19,21,1.57,1,29,1159,lake,6,654,1,26,accord,0.010085729
19,10,2.59,1,19,1600,flood,5,493,1,26,alert,0.022222222
19,68,1.8,1,1,56208,grudge,7,631,1,26,against,0.352331606
19,10,3.08,1,9,15891,graphic,7,679,1,26,account,0.018656716
19,51,3.48,1,2,1637,wartime,6,559,1,26,allies,0.048710602
19,10,2.72,1,11,3941,shipped,6,510,1,26,abroad,0.022099448
19,12,4.4,1,15,5078,mature,5,697,1,26,adult,0.006774362
19,28,2.38,1,19,30410,scarcely,4,610,1,26,able,0.007159905
19,37,3,1,19,8238,pan,3,636,1,26,add,0.085470085
19,35,2.86,1,4,22099,reflex,6,570,1,26,action,0.046321526
19,22,2.71,1,7,3597,racial,5,444,1,26,abuse,0.01875
19,11,2.45,1,16,3304,recruit,6,440,1,26,affair,0.041797283
19,10,2.12,1,1,117138,seeker,5,654,1,26,after,0.126582278
19,0,3.07,1,0,25203,assemblage,6,496,1,26,across,0
19,0,3.33,1,0,25748,dissemble,5,669,1,26,above,0
19,0,3.97,1,0,966,comely,6,514,1,26,aboard,0
19,0,1.52,1,0,2682878,drubs,3,529,1,26,and,0
19,0,2.74,1,0,15429,chevron,6,508,1,26,amount,0
19,0,4.11,1,0,19076,exclaim,3,602,1,26,air,0
19,0,3.48,1,0,1637,helix,6,629,1,26,allies,0
19,0,2.86,1,0,21857,jink,3,431,1,26,age,0
19,0,2.12,1,0,117138,trellis,5,722,1,26,after,0
19,0,2.86,1,0,22099,xylophone,6,475,1,26,action,0
19,0,3.32,1,0,7290,wicket,6,511,1,26,active,0
19,0,2.71,1,0,10940,taxes,6,685,1,26,access,0
19,0,2.27,1,0,262447,warren,3,726,1,26,all,0
19,0,2.71,1,0,3597,opulent,5,574,1,26,abuse,0
19,0,3,1,0,8238,quad,3,625,1,26,add,0
19,0,4.4,1,0,5078,saccade,5,682,1,26,adult,0
19,0,2.31,1,0,5780,ribbed,7,708,1,26,absence,0
19,0,1.57,1,0,1159,nemesis,6,689,1,26,accord,0
19,0,3.08,1,0,15891,oaf,7,619,1,26,account,0
19,,,1,,,answer,4,747,1,26,aggs,0
19,,,1,,,clearly,6,834,1,26,awcked,0
19,,,1,,,bag,5,481,1,26,ampts,0
19,,,1,,,coding,4,556,1,26,ance,0
19,,,1,,,city,5,706,1,26,awtch,0
19,,,1,,,course,7,674,1,26,aughthe,0
19,,,1,,,bed,8,553,1,26,aughntch,0
19,,,1,,,advance,6,424,1,26,ashluk,0
19,,,1,,,art,5,484,1,26,ainde,0
19,,,1,,,comes,4,662,1,26,alve,0
19,,,1,,,despite,4,850,1,26,ards,0
19,,,1,,,easy,3,677,1,26,ags,0
19,,,1,,,connection,5,689,1,26,aunde,0
19,,,1,,,lion,5,683,1,26,alogg,0
19,,,1,,,excel,5,783,1,26,aifed,0
19,,,1,,,hugs,4,663,1,26,aths,0
19,,,1,,,final,5,526,1,26,ainns,0
19,,,1,,,force,6,601,1,26,aished,0
19,,,1,,,front,5,628,1,26,apths,0
19,,,1,,,form,6,498,1,26,arnths,0
19,,,1,,,knight,5,569,1,26,alide,0
19,,,1,,,laminate,5,505,1,26,alemn,0
19,,,1,,,involved,5,506,1,26,arned,0
19,,,1,,,lead,5,712,1,26,aized,0
19,,,1,,,field,5,721,1,26,apsed,0
19,,,1,,,letter,5,840,1,26,ardge,0
19,,,1,,,fire,5,535,1,26,aifes,0
19,,,1,,,forward,6,542,1,26,arthed,0
19,,,1,,,group,4,675,1,26,aizo,0
19,,,1,,,sheet,5,607,1,26,armth,0
19,,,1,,,sound,6,832,1,26,awphth,0
19,,,1,,,table,6,610,1,26,amonte,0
19,,,1,,,time,6,585,1,26,aphlar,0
19,,,1,,,socks,4,698,1,26,almn,0
19,,,1,,,works,5,552,1,26,arnde,0
19,,,1,,,yearly,4,687,1,26,aoll,0
19,,,1,,,speech,4,728,1,26,atru,0
19,,,1,,,tank,6,788,1,26,aruild,0
19,,alemn,1,,,laminate,0,793,1,26,,0.010085729
19,,,1,,,steam,5,535,1,26,amibe,0
19,,,1,,,ways,6,642,1,26,almbed,0
19,,,1,,,subject,4,698,1,26,arls,0
19,,,1,,,march,6,589,1,26,ancsed,0
19,,,1,,,saved,6,636,1,26,ashrim,0
19,,,1,,,output,5,789,1,26,anths,0
19,,,1,,,poor,5,552,1,26,aphth,0
19,,,1,,,nudge,6,496,1,26,awshed,0
19,,,1,,,market,5,798,1,26,awhus,0
19,,,1,,,recent,5,834,1,26,aived,0
19,,,1,,,manage,4,623,1,26,acth,0.016881827
19,,,1,,,please,5,516,1,26,alned,0
19,,,1,,,mug,6,715,1,26,alched,0
19,,,1,,,picture,6,713,1,26,anuque,0
19,,,1,,,project,6,601,1,26,ainged,0
19,,,1,,,phone,6,804,1,26,athrex,0
19,,,1,,,raw,5,793,1,26,aiced,0
19,,,1,,,month,4,705,1,26,abbs,0.000588755
19,10,3.97,1,259,966,back,6,601,1,27,aboard,0.000489
19,12,2.12,1,220,117138,black,5,712,1,27,after,0.003132404
19,25,2.86,1,155,22099,common,6,645,1,27,action,0.000712368
19,14,2.71,1,787,10940,any,6,510,1,27,access,0.0000886
19,14,2.27,1,295,262447,big,3,471,1,27,all,0.00121179
19,10,2,1,119,56231,green,5,651,1,27,again,0.00177632
19,10,4.4,1,252,5078,large,5,502,1,27,adult,0.000444168
19,11,2.74,1,109,15429,extra,6,619,1,27,amount,0.00199078
19,11,4.11,1,122,19076,former,3,559,1,27,air,0.001237259
19,24,2.46,1,342,27467,every,3,422,1,27,act,0.000772355
19,281,1.52,1,143,2682878,few,3,659,1,27,and,0.001304734
19,100,3.14,1,125,4254,kept,5,607,1,27,alive,0.002446526
19,17,3,1,196,8238,four,3,477,1,27,add,0.000303523
19,22,1.8,1,240,56208,white,7,468,1,27,against,0.000814531
19,10,3.07,1,144,25203,support,6,616,1,27,across,0.00187699
19,131,2.45,1,289,3304,whole,6,596,1,27,affair,0.000535834
19,21,3.32,1,201,7290,under,6,451,1,27,active,0.004194452
19,336,1.77,1,1743,197116,with,5,418,1,27,about,0.0000261
19,33,2.72,1,148,3941,working,6,605,1,27,abroad,0.0007179
19,35,2.38,1,2048,30410,or,4,686,1,27,able,0.0000324
19,103,2.73,1,111,10437,offer,6,678,1,27,advice,0.001386001
19,35,3.08,1,750,15891,our,7,645,1,27,account,0.000336821
19,43,2.59,1,138,1600,red,5,450,1,27,alert,0.001453488
19,10,3.48,1,103,1637,natural,6,459,1,27,allies,0.015857492
19,59,2.86,1,102,21857,modern,3,671,1,27,age,0.000758725
19,24,2.86,1,3,21857,bygone,3,445,1,27,age,0.155339806
19,40,3.32,1,12,7290,chronic,6,613,1,27,active,0.006462985
19,10,3.33,1,2,25748,airspace,5,556,1,27,above,0.117647059
19,16,4.11,1,2,19076,ambient,3,487,1,27,air,0.0778
19,24,2.27,1,3,262447,amidst,3,657,1,27,all,0.296370968
19,14,3.14,1,25,4254,eaten,5,737,1,27,alive,0.016528926
19,13,1.77,1,1,197116,brag,5,600,1,27,about,0.351351351
19,13,3.97,1,26,966,climb,6,657,1,27,aboard,0.004906334
19,10,2.74,1,8,15429,finite,6,656,1,27,amount,0.025316456
19,21,1.57,1,29,1159,lake,6,605,1,27,accord,0.010085729
19,10,2.59,1,19,1600,flood,5,498,1,27,alert,0.022222222
19,68,1.8,1,1,56208,grudge,7,535,1,27,against,0.352331606
19,10,3.08,1,9,15891,graphic,7,701,1,27,account,0.018656716
19,51,3.48,1,2,1637,wartime,6,641,1,27,allies,0.048710602
19,10,2.72,1,11,3941,shipped,6,486,1,27,abroad,0.022099448
