acc,accuracy,age,average_response_time,avg_rt,background,bidi,block,canvas_backend,clock_backend,color_backend,compensation,consent,coordinates,correct,correct_Instructions,correct_new_sketchpad,correct_new_sketchpad_1,correct_new_touch_response_4,correct_new_touch_response_4_1,correct_new_touch_response_4_2,correct_new_touch_response_4_3,correct_new_touch_response_4_4,correct_new_touch_response_4_5,count_Age,count_Consent,count_Instructions,count_Prac_block,count_Sex,count_block_1,count_block_2,count_block_3,count_block_4,count_block_5,count_experiment,count_feedback,count_incongruent_block,count_new_feedback_1,count_new_logger_5,count_new_logger_5_1,count_new_logger_5_2,count_new_logger_5_3,count_new_logger_5_4,count_new_logger_5_5,count_new_reset_feedback,count_new_sketchpad,count_new_sketchpad_1,count_new_sketchpad_11,count_new_sketchpad_11_1,count_new_sketchpad_11_1_1,count_new_sketchpad_11_1_2,count_new_sketchpad_11_1_3,count_new_sketchpad_11_1_4,count_new_sketchpad_11_1_5,count_new_sketchpad_11_2,count_new_sketchpad_11_3,count_new_sketchpad_11_4,count_new_sketchpad_11_5,count_new_sketchpad_11_6,count_new_touch_response_4,count_new_touch_response_4_1,count_new_touch_response_4_2,count_new_touch_response_4_3,count_new_touch_response_4_4,count_new_touch_response_4_5,count_notes,count_trial_sequence_1,count_trial_sequence_2,count_trial_sequence_3,count_trial_sequence_4,count_trial_sequence_5,count_trial_sequence_6,count_trial_sequence_7,cursor_x,cursor_y,datetime,description,device_dpi,device_is_tablet,device_resolution_height,device_resolution_width,device_screen_diag,disable_garbage_collection,dm_source_file,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,form_response,form_var,freq,fullscreen,height,key,distance,keyboard_backend,live_row,live_row_Prac_block,live_row_block_1,loc,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions,response_feedback,response_new_sketchpad,response_new_sketchpad_1,response_new_touch_response_4,response_new_touch_response_4_1,response_new_touch_response_4_2,response_new_touch_response_4_3,response_new_touch_response_4_4,response_new_touch_response_4_5,response_time,response_time_Instructions,response_time_feedback,response_time_new_sketchpad,response_time_new_sketchpad_1,response_time_new_touch_response_4,response_time_new_touch_response_4_1,response_time_new_touch_response_4_2,response_time_new_touch_response_4_3,response_time_new_touch_response_4_4,response_time_new_touch_response_4_5,round_decimals,sampler_backend,sex,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,synth_backend,time_Age,time_Consent,time_Instructions,time_Prac_block,time_Sex,time_block_1,time_block_2,time_block_3,time_block_4,time_block_5,time_experiment,time_feedback,time_incongruent_block,time_new_feedback_1,time_new_logger_5,time_new_logger_5_1,time_new_logger_5_2,time_new_logger_5_3,time_new_logger_5_4,time_new_logger_5_5,time_new_reset_feedback,time_new_sketchpad,time_new_sketchpad_1,time_new_sketchpad_11,time_new_sketchpad_11_1,time_new_sketchpad_11_1_1,time_new_sketchpad_11_1_2,time_new_sketchpad_11_1_3,time_new_sketchpad_11_1_4,time_new_sketchpad_11_1_5,time_new_sketchpad_11_2,time_new_sketchpad_11_3,time_new_sketchpad_11_4,time_new_sketchpad_11_5,time_new_sketchpad_11_6,time_new_touch_response_4,time_new_touch_response_4_1,time_new_touch_response_4_2,time_new_touch_response_4_3,time_new_touch_response_4_4,time_new_touch_response_4_5,time_notes,time_trial_sequence_1,time_trial_sequence_2,time_trial_sequence_3,time_trial_sequence_4,time_trial_sequence_5,time_trial_sequence_6,time_trial_sequence_7,title,total_correct,total_response_time,total_responses,tp,uniform_coordinates,width
98.36065574,98.36065574,19,446.7486339,446.7486339,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1025,287,10/25/17 10:56:13,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-30.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,36,4,C:/Users/russe/Desktop/subject-30.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,5,7,7,7,7,4,482,644,NA,431,470,416,467,402,396,425,482,2,legacy,Female,1024,2,48000,-16,experiment,30,even,droid,4828,NA,9519,10595,NA,19139,39146,58774,78636,98515,2067,NA,NA,NA,NA,38982,58749,98485,78597,117069,NA,10164,18669,18243,18661,38981,58749,98485,78597,117069,38512,58345,98087,78170,116585,18243,38512,58345,98087,78170,116585,NA,38511,NA,18242,58344,98086,78168,116584,Runtime for Android template,180,81755,183,0.11,no,1280
99.45355191,99.45355191,19,531.0983607,531.0983607,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1076,278,10/30/17 10:27:41,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-31.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Desktop/subject-31.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,7,7,7,7,3,4,565,1045,NA,665,1118,501,444,613,397,424,565,2,legacy,Female,1024,2,48000,-16,experiment,31,odd,droid,8553,NA,13481,15199,NA,26274,49163,71524,92847,114178,2926,NA,NA,NA,25130,49143,71505,114154,92825,134724,NA,14532,25153,24623,25130,49143,71505,114154,92825,134724,48694,70887,113752,92392,134152,24623,48694,70887,113753,92392,134152,NA,48692,NA,24621,70885,113748,92390,134149,Runtime for Android template,182,97191,183,0.11,no,1280
97.81420765,97.81420765,19,436.6830601,436.6830601,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1064,267,11/01/2017 09:26,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-33.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-33.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,3,7,7,7,7,4,524,686,NA,415,558,452,549,410,428,445,524,2,legacy,Female,1024,2,48000,-16,experiment,33,odd,droid,6443,NA,10781,11883,NA,21131,39310,58591,76980,96790,2540,NA,NA,NA,20524,39276,58556,96757,76909,114485,NA,11468,20572,20071,20524,39276,58556,96757,76908,114485,38726,58145,96327,76462,113958,20071,38726,58145,96327,76462,113958,NA,38724,NA,20070,58144,96326,76460,113957,Runtime for Android template,179,79913,183,0.11,no,1280
99.45355191,99.45355191,19,474.8852459,474.8852459,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1046,248,10/30/17 14:47:58,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-34.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-34.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,6,7,7,7,7,4,445,778,NA,540,1045,497,473,528,582,500,445,2,legacy,Male,1024,2,48000,-16,experiment,34,even,droid,8722,NA,22177,23501,NA,33791,53221,72630,92098,112779,3239,NA,NA,NA,32721,53202,72611,112759,92076,131664,NA,22959,32742,32218,32721,53202,72611,112759,92076,131664,52724,72078,112173,91570,131215,32218,52724,72079,112173,91570,131215,NA,52720,NA,32215,72076,112171,91568,131213,Runtime for Android template,182,86904,183,0.11,no,1280
99.45355191,99.45355191,19,523.2076503,523.2076503,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1095,281,10/30/17 14:50:49,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-35.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-35.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,6,7,7,7,7,4,460,6756,NA,9471,6947,555,461,521,421,479,460,2,legacy,Male,1024,2,48000,-16,experiment,35,odd,droid,9350,NA,19853,36087,NA,52838,73791,95848,117668,139263,3264,NA,NA,NA,45865,73768,95827,139241,117649,159657,NA,26614,45889,45307,45865,73768,95827,139241,117649,159657,73302,95302,138814,117165,159191,45307,73302,95302,138814,117165,159191,NA,73300,NA,45305,95299,138812,117163,159189,Runtime for Android template,182,95747,183,0.11,no,1280
100,100,19,486.1857924,486.1857924,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1116,259,10/30/17 14:56:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-37.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-37.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,8,7,7,7,7,4,638,831,NA,511,4144,476,486,428,483,499,638,2,legacy,Female,1024,2,48000,-16,experiment,37,odd,droid,26820,NA,145999,147349,NA,160443,180646,200113,219590,239863,3226,NA,NA,NA,156275,180629,200092,239846,219570,260294,NA,146835,156296,155794,156275,180629,200092,239846,219570,260294,180140,199659,239359,219067,259652,155794,180140,199660,239359,219067,259652,NA,180138,NA,155792,199657,239356,219064,259650,Runtime for Android template,183,88972,183,0.11,no,1280
100,100,19,514.6830601,514.6830601,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1129,191,10/30/17 20:02:09,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-38.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-38.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,5,7,7,7,7,4,568,894,NA,626,14279,703,461,573,457,427,568,2,legacy,Male,1024,2,48000,-16,experiment,38,even,droid,10114,NA,13491,15020,NA,39326,60339,81289,102049,125175,3268,NA,NA,NA,25024,60318,81269,125156,102029,144482,NA,14390,25044,24314,25024,60318,81268,125156,102029,144482,59854,80692,124694,101598,143909,24314,59854,80692,124694,101598,143909,NA,59851,NA,24312,80690,124692,101596,143906,Runtime for Android template,183,94187,183,0.11,no,1280
100,100,19,495.9726776,495.9726776,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1049,209,10/31/17 09:05:34,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-40.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-40.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,6,7,7,7,7,4,493,22527,NA,921,3603,525,564,604,529,506,493,2,legacy,Female,1024,2,48000,-16,experiment,40,even,droid,12864,NA,17549,41006,NA,54566,75303,95859,116450,137330,3293,NA,NA,NA,50940,75285,95831,137310,116429,156714,NA,40081,50961,50410,50940,75285,95830,137310,116429,156714,74718,95223,136777,115919,156215,50411,74718,95223,136777,115919,156216,NA,74716,NA,50408,95220,136775,115917,156213,Runtime for Android template,183,90763,183,0.11,no,1280
100,100,19,489.6939891,489.6939891,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1055,247,10/31/17 09:19:29,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-41.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-41.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,2,7,7,7,7,4,519,962,NA,607,1710,591,567,435,520,458,519,2,legacy,Male,1024,2,48000,-16,experiment,41,odd,droid,7150,NA,10720,12295,NA,24099,44705,64815,85097,105845,3260,NA,NA,NA,22363,44683,64791,105822,85076,125360,NA,11685,22385,21767,22363,44683,64791,105822,85076,125360,44113,64351,105298,84612,124837,21767,44113,64351,105298,84612,124837,NA,44111,NA,21763,64346,105295,84610,124835,Runtime for Android template,183,89614,183,0.11,no,1280
100,100,19,459.9180328,459.9180328,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1068,252,11/01/2017 09:09,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-46.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-46.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,3,7,7,7,7,4,455,809,NA,658,1829,468,501,458,450,437,455,2,legacy,Female,1024,2,48000,-16,experiment,46,even,droid,6484,NA,10025,11500,NA,22365,42318,61113,79693,98977,3265,NA,NA,NA,20510,42296,61095,98954,79672,117901,NA,10840,20533,20036,20509,42296,61095,98954,79672,117901,41793,60632,98499,79230,117442,20037,41793,60633,98499,79231,117442,NA,41790,NA,20034,60630,98497,79228,117440,Runtime for Android template,183,84165,183,0.11,no,1280
100,100,19,497.2240437,497.2240437,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1110,320,11/01/2017 09:11,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-47.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-47.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,1,7,7,7,7,4,559,999,NA,851,889,543,455,493,466,480,559,2,legacy,Female,1024,2,48000,-16,experiment,47,odd,droid,5774,NA,9398,11258,NA,22881,44609,65168,85555,106478,3280,NA,NA,NA,21965,44588,65146,106458,85531,125477,NA,10403,21989,21416,21965,44588,65146,106458,85531,125477,44130,64648,105985,85047,124913,21416,44130,64649,105986,85047,124913,NA,44128,NA,21413,64646,105983,85045,124910,Runtime for Android template,183,90992,183,0.11,no,1280
98.90710383,98.90710383,19,459.3879781,459.3879781,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1067,243,11/01/2017 09:17,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-49.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-49.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,8,7,7,7,7,4,443,855,NA,632,2102,422,462,515,468,533,443,2,legacy,Male,1024,2,48000,-16,experiment,49,odd,droid,9831,NA,14029,15526,NA,26572,45734,64813,84221,103706,3206,NA,NA,NA,24447,45712,64793,103684,84200,122010,NA,14890,24468,24021,24447,45712,64793,103684,84200,122010,45247,64273,103212,83662,121564,24021,45247,64274,103212,83662,121564,NA,45244,NA,24019,64271,103209,83660,121561,Runtime for Android template,181,84068,183,0.11,no,1280
98.90710383,98.90710383,20,450.0874317,450.0874317,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1120,264,10/25/17 09:58:42,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-20.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Desktop/subject-20.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,5,7,7,7,7,4,441,735,NA,559,754797,696,498,453,486,420,441,2,legacy,Male,1024,2,48000,-16,experiment,20,even,droid,8448,NA,15766,17061,NA,782472,803470,823152,843095,862920,2052,NA,NA,NA,27606,803422,823111,862879,843062,880903,NA,16502,27672,26909,27606,803422,823111,862879,843062,880903,802923,822656,862390,842641,880459,26909,802923,822656,862390,842641,880459,NA,802922,NA,26907,822654,862388,842640,880457,Runtime for Android template,181,82366,183,0.11,no,1280
98.90710383,98.90710383,20,444.5300546,444.5300546,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1054,254,10/25/17 10:24:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-23.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,36,4,C:/Users/russe/Desktop/subject-23.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,6,7,7,7,7,4,429,589,NA,431,1494,473,454,374,435,358,429,2,legacy,Female,1024,2,48000,-16,experiment,23,odd,droid,5808,NA,16754,17775,NA,27240,45780,64804,85094,105417,2045,NA,NA,NA,NA,45744,64777,105385,85049,123130,NA,17344,25745,25262,25737,45744,64777,105385,85049,123130,45289,64401,104948,84689,122698,25262,45289,64401,104948,84689,122698,NA,45287,NA,25260,64399,104946,84688,122697,Runtime for Android template,181,81349,183,0.11,no,1280
99.45355191,99.45355191,20,478.9672131,478.9672131,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1125,231,10/30/17 20:05:15,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-39.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-39.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,6,7,7,7,7,4,579,1068,NA,580,1008,566,456,447,536,576,579,2,legacy,Male,1024,2,48000,-16,experiment,39,odd,droid,8141,NA,14527,16183,NA,27402,47462,67263,86785,106675,3224,NA,NA,NA,26370,47438,67242,106654,86765,126298,NA,15599,26390,25798,26370,47438,67242,106654,86765,126298,46980,66791,106114,86186,125714,25798,46980,66791,106114,86186,125714,NA,46978,NA,25795,66789,106111,86184,125711,Runtime for Android template,182,87651,183,0.11,no,1280
100,100,20,503.0601093,503.0601093,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1091,290,10/31/17 11:45:10,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-42.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-42.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,3,6,7,7,7,7,4,573,1954,NA,887,2635,526,488,548,527,670,573,2,legacy,Female,1024,2,48000,-16,experiment,42,even,droid,11975,NA,16074,18923,NA,30980,54000,74766,95346,115562,3163,NA,NA,NA,28322,53975,74745,115537,95327,134334,NA,18033,28344,27790,28322,53975,74745,115537,95327,134334,53482,74191,115006,94654,133756,27791,53483,74192,115006,94654,133756,NA,53480,NA,27788,74189,115004,94650,133753,Runtime for Android template,183,92060,183,0.11,no,1280
99.45355191,99.45355191,20,465.3005464,465.3005464,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1058,256,11/01/2017 09:15,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-48.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Dropbox/subjects/subject-48.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,3,7,7,7,7,4,453,739,NA,572,1004,512,488,425,560,452,453,2,legacy,Female,1024,2,48000,-16,experiment,48,even,droid,7883,NA,11164,12484,NA,22473,42057,61403,81238,100475,3226,NA,NA,NA,21445,42037,61381,100454,81216,118958,NA,11909,21467,20927,21445,42037,61381,100454,81216,118958,41546,60952,99888,80760,118499,20927,41546,60952,99889,80760,118500,NA,41544,NA,20925,60949,99885,80757,118497,Runtime for Android template,182,85150,183,0.11,no,1280
97.81420765,97.81420765,21,492.6284153,492.6284153,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,34,0,0,0,15,15,36,36,36,36,34,36,36,36,36,34,15,36,36,36,36,34,0,36,NA,15,36,36,36,34,1042,333,10/25/17 10:14:44,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-21.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,44,0.000001,droid,34,15,,4,C:/Users/russe/Desktop/subject-21.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,1,7,7,7,7,4,461,654,NA,439,749,549,431,391,488,442,461,2,legacy,Female,1024,2,48000,-16,experiment,21,odd,droid,4626,NA,7904,8998,NA,18934,41618,62543,83665,106197,2036,NA,NA,NA,18103,41583,62496,106168,83624,125257,NA,8559,18185,17553,18103,41583,62496,106168,83624,125257,41151,62103,105678,83180,124793,17553,41151,62103,105678,83180,124793,NA,41149,NA,17551,62102,105676,83179,124791,Runtime for Android template,179,90151,183,0.11,no,1280
